index,tweet
18900,Time is the only thing we can’t recycle. #Sustainability #Recycling #Fishyfriday #Environment #ClimateAction #PlasticPollution #uprootthesystem #fridaysforfuture #SeaHorseArmy
18906,"#Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateCrisis #ClimateAction #GlobalWarming #FridaysForFuture #ClimateChange #Renewables    

You've been fooled by Greta Thunberg:"
18922,"WORLD DROWNING IN VIOLENCE /2

""Time to respect people and Nature always.""

https://t.co/lHnTKtj6gg

#climatechange #climatecrisis #climateaction #climatejustice #fridaysforfuture #COP15 #Nature #COP27 #Climate #SDG #SD #NaturaPax #Sustainability #EnergyCrisis #HumanRights
@UNECE https://t.co/jbbukiwlPa"
18939,"Fossil companies, yielded power by the media and the politicians they bought .. 
I too weep for the children.   Many young people figured it out before their parents - how bad it was.
#FossilFuels #FridaysForFuture 
We must join them when they fight back (  quote @GeorgeMonbiot _ https://t.co/h1X1s7ERL4"
18944,It's Friday and my support goes to #FridaysForFuture #ClimateStrikeOnline #ClimateStrike
18945,"#FridaysForFuture 
#ClimateStrike 
#PeopleNotProfits
#climateactionclub
#UprootTheSystem 
#Schoolstrikeforclimate 
#CleanUp
#ClimateAction
.
THE #TIME IS NOW!
.
Tackling #ClimateCrisis requires new climate order #BalancedCoexistism with #PersonalBiodiversityUnit! https://t.co/IWblNAKPgB"
18951,"#Australia needs more environmentalists and less fossil fuels industry puppets.
#ClimateCrisis #auspol #energytransition #ExtinctionRebellion #environment #FridaysForFuture"
18969,🌎We support those taking part in today's #GlobalClimateStrike. We have set up a creative strike installation in our foyer - come along and get involved if you can ✊ #CreativeRiots #FridaysForFuture https://t.co/mIt6zbrqTX
18977,"#GlobalWarming  #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing #ExtinctionRebellion #ClimateAction #ClimateCrisis  

You've been fooled by Greta Thunberg:"
18989,"#ExtinctionRebellion #ClimateCrisis #ClimateAction  #GlobalWarming   #FridaysForFuture  #ClimateChange #Greenwashing   #Renewables  #ClimateStrike 

You've been fooled by Greta Thunberg:"
18992,"Climate Change Affects People Differently
#FridaysForFuture"
18996,Great to have @LordMayorDublin @caroline1conroy join us for #FridaysForFuture #Dublin week 196. Join us for #GlobalClimateStrike on September 23rd. @GretaThunberg #ClimateEmergency https://t.co/LPaN2SUAmm
19006,"Climate strike week 86. 

#FridaysForFuture 
#PeopleNotProfit https://t.co/b6NT4wLmy8"
19010,"How “forever chemicals” polluted America’s water

https://t.co/ayNvsb0K8y

#Pollution
#searubbish
#WaterPollution
#SaveOurSeas
#ClimateTalk
#FridaysForFuture
#StandWithUkraine️
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees https://t.co/FKWHFlM2Y7"
19023,"The #ClimateCrisis is about a #BetterFuture, folks.

Enacting #SystemChange, #RacialJustice and #SocialJustice through initiatives like #degrowth and #UBI means closing the #WealthGap and moving away from the #ptofit-first insanity of #capitalism.

#FridaysForFuture #JustStopOil"
19030,Exceeding 1.5°C global warming could trigger multiple climate tipping points #fridaysforfuture #climateaction https://t.co/nqPt3foEuH
19032,"The TIME to ACT on #ClimateAction is now.
No Action is too small to create an impact.
It should be #ClimateJustice over #ClimateCrisis.
@Fridays4future @Connect4Climate @UNFCCC @Cop27P @Riseupmovt 
#IamTomorrow #FridaysForFuture #COP27 #ClimateActionNow https://t.co/nybfCJNMmD"
19033,"School strike week 228. #FridaysForFuture #ClimateStrike #PeopleNotProfit 
📰✍🏾https://t.co/voeI4su6YM
 Tribute to the one and only remarkable British pioneer of our time. Vivienne Westwood #viviennewestwood #RestInPeace #RT
@GarnettsRange 📣 @Fridays4future @GlblCtzn https://t.co/8GLuHv2Gfj"
19034,"Wouldn't it make sense to feed an AI with historical data from Earth and then use it to find solutions to questions about how our planet Earth and humanity can be saved.
🌎🌍🌏

#AI #Futur #Earth #ClimateCrisis #EnergyCrisis #Peace #FridaysForFuture #climate"
19040,"A ‘gastastrophic’ mistake - New expert group invites fossil fuel giants to steer Europe’s energy: 
https://t.co/DmIbVIXvvb 
#FridaysForFuture"
19044,"Climate strike in Dublin!
One month until the Global Climate Strike on 23 September.
We are calling on the government to safeguard our future and present.
Join us on the streets ✊
#ClimateStrike #fridaysforfuture #PeopleNotProfit #climatejustice
@GretaThunberg @fridaysforfuture https://t.co/hO8h1Kh9bH"
19049,"We need help for climate justice
#fridaysforfuture https://t.co/3VktdMUF2T"
19050,"#FridaysForFuture   #ClimateChange #Greenwashing #Renewables  #ClimateStrike  #ExtinctionRebellion #ClimateCrisis  #ClimateAction #GlobalWarming       

You've been fooled by Greta Thunberg:"
19051,"School strike for climate action, #PeopleNotProfit #FridaysForFuture #ClimateActionNow https://t.co/wFlSXSvjA0"
19057,"Unpopular opinion: I have no problem with @JustStop_Oil protesters NOT destroying a priceless work of art to get media attention about the destruction of our planet. 

#ClimateEmergency #FridaysForFuture #VanGogh"
19062,Climate impacts in China bolster need for action.  #ActOnClimate #FridaysForFuture #ClimateCantWait  https://t.co/nxNvTe0th8
19063,"#FridaysforFuture Dublin, Week 207. Here is the regular team.  Visitors to follow.  Next Week - No. 208 - is the 4th anniversary. Be there! @Janemellett @FFFireland @mimsmo @ExtinctRebelsIE @AngelaDeegan1 @GretaThunberg https://t.co/aaKJLl2Mpi"
19066,"Let us believe in the new generation of preserving trees for soil erosion, #climate mitigation,improving childrenz diet &amp; providing accessible source of vitamin within their schools #ClimateCrisis #ClimateAction #FridaysForFuture #peoplenotprofit #climatestrike #Web3 #ReFi #NFTs https://t.co/KoLqgg6Nz5"
19067,"During the UN meeting Stockholm+50 #FridaysForFuture march the streets of Stockholm by the thousands, urging governments to keep to the Paris agreement, which would bring the greatest public health benefits of our time: https://t.co/kihRLMkOci
#physiotherapistsforfuture https://t.co/2rWEQQabOV"
19074,"We can stop Matarbari coal-fired power plant with global protests against JICA and Sumitomo! And let's build global solidarity from here to end this historic deprivation!

@FFFinBD 
#FridaysForFuture 
#ClimateStrike 
#ClimateJustice https://t.co/p7WIfLXNLM"
19077,"School strike week 196

Latest science report says switch to renewables could save the world £10tn by 2050.
Meanwhile this week @trussliz govt. doubles down on allowing fracking &amp; maximising North Sea oil &amp; gas extraction !
This is NOT fine !

#PeopleNotProfit #FridaysForFuture https://t.co/mS5xxtKEta"
19083,Comprising less than 5% of the world's population #IndigenousPeoples protect 80% of  global biodiversity. Ahead of #COP27need the representation and advocacy since the crisis is on a wrecking point. #weareindigenous #FridaysForFuture #PeopleNotProfit @vanessa_vash @JonnyFriend1 https://t.co/pl3iPVl5am
19095,"#Refuting #disinformation from the #FossilFuel industry is vital, folks.⚠️

They've spent BILLION$ over the last 30 years flooding #MSM &amp; #socialmedia with noise to confuse the public about the #ClimateCrisis.🙁

Call it out (but don't argue!) when you spot it. #FridaysForFuture"
19114,"@geostylegeo @eddyricejr all mortalisms are published, zeroist, false generalizations: 1-1=0; if we eat ""one"" bite of food we should ""now"" believe in what we observe as ""Temperature""

#fridaysForFuture=provable between human generalizations=predictions"
19117,"We can combat all the greenwashing ad money in the world because we have the one thing that Shell and the other climate criminals don't have, votes. Demand climate action every Friday at 11 a.m. in front of our legislatures and city halls. #FridaysForFuture"
19118,"#GlobalWarming #FridaysForFuture #ClimateChange #Greenwashing #Renewables  #ClimateStrike  #ExtinctionRebellion #ClimateCrisis  #ClimateAction     

You've been fooled by Greta Thunberg:"
19120,"PEACE, LOVE, HEART

to end the madness of this world that invests trillions in destruction and death instead of in caring for people and for Nature. 

https://t.co/9QgDw83EQ6

#climatechange #climatecrisis #climateaction #climatejustice #fridaysforfuture #Nature #COP27 #Climate https://t.co/e7latWapDw"
19126,"#FridaysForFuture - reduce, reuse, recycle. Take public transport. Keep yourself and others healthy. Stop stamping on the world."
19130,"If you only have time for one of these excellent memes (thank you @CodeRedEarth), make it the one on the top right.
The only avenue left, other than believing the @JustinTrudeau and @POTUS platitudes, is massive #FridaysForFuture turnouts at our respective legislatures at 11 a.m."
19136,"Germany has currently the dirtiest energy production in the world, even worse than India. All self inflicted and lead by the green economy secretary Robert Habeck. It would be hilarious if it wouldn’t be so sad. #gruene @JTrittin #Ampel #FridaysForFuture"
19149,"It is now clearly the outright negligence of the #GlobalNorthGovs

PAUSE NON ESSENTIAL #FOSSILFUELS to at least 50%

Infrastructure will break,it will happen ""naturally"" anyway,it will be beyond repair resources we are wasting now

#PauseFossilFuels IMMEDIATELY

#FridaysForFuture"
19151,"Charlotte Degot: A more accurate way to calculate emissions | TED

https://t.co/jkUp90geRF

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#ClimateTalk
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees"
19163,"To be honest green is life, without green, there's no life. Unfortunately, it is profit over people 😕 and we are loosing 😞. Let us think about how the future will look like if loss and damage can not be stopped.
#ClimateStrike #ClimateJusticeNow #FridaysForFuture #COP27 https://t.co/WhWs0Igg1w"
19166,"GretaThunberg: RT @Fridays4FutureU: Today #FridaysForFuture Uganda activists have again protested against the East African Crude Oil Pipeline at lake Victoria. 
#PeopleNotProfit #StopEACOP #schoolstrike4climate https://t.co/qNnXxc2JkR"
19171,"Today is the last Friday of #2022 bravo to all the brave young women and men that standing up for #ClimateJustice and #ClimateAction around the world.

No new year and nothing can stop the movement! ✊🏾. Happy new year to all #FridaysForFuture https://t.co/dmrGwxm0z2"
19174,THIS 👇 #uprootthesystem #FridaysForFuture #ClimateAction #ActOnClimate #COP27
19181,"A healthy Planet
Is a Carbon Free Planet
#Stockholm50 
#FridaysForFuture 
@Riseupmovt @FFFMAPA @eve_chantel @vanessa_vash @Joshomonukk https://t.co/Q87Ebb3gEA"
19186,"We need #degrowth, a #DonutEconomy and #SystemChange to #Conviviality in a #CaringEconomy of #Partnerism within #planetboundaries!
#FridaysForFuture #ClimateEmergency #ClimateJustice #ClimateActionNow #MotherEarth #LifesBetterWithTrees #ClimateCrisis #CapitalismKills #TaxTheRich"
19215,"👨🏻‍⚖️ The 2014 decision granting the right for the “exploration of oil and gas in the Transkei and Algoa exploration areas is reviewed and set aside”, the high court ruled.

#ClimateJustice #FridaysForFuture #FossilFuels #oilandgas #bigoil #shell"
19218,"#ExtinctionRebellion #ClimateCrisis #ClimateAction  #GlobalWarming   #FridaysForFuture  #ClimateChange #Greenwashing   #Renewables  #ClimateStrike 

You've been fooled by Greta Thunberg:"
19219,"@SFontii The article is a lie!

The deforestation of this forest (""Hambacher Forst"") happened for the most part 4 years ago. A remainder was occupied by environmentalists to protect the forest. #GretaThunberg has shown solidarity with these environmentalists.

#FridaysForFuture https://t.co/TEyWOMg1fm"
19243,"The system will kill itself rather than correct itself!

Thank you, for standing up! Please take care!

Putting your work on the #FridaysForFuture.org/map

#Twiff, 100, #HumanRights, #Tanzania, Loliondo"
19248,"Charlotte Degot: A more accurate way to calculate emissions | @TED 

https://t.co/IIquiheEoL

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#twiff
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel"
19257,"Everyday is Earth day 🌎
Planting tree is the only way to save environment.
#fridaysforfuture #saveEarth #planttrees #globalwarming #actnow #save #environment
#save #earth #greenearth https://t.co/CNe6RXPuY0"
19259,Are you striking today for the climate? #FridaysForFuture
19273,"75,000 rubber ducks 🦆 in Chicago river. Can anyone tell me why? 

 #pollution #plasticpollution #plastic #environment #environmental #fridaysforfuture #oceanhealth #chicago https://t.co/V95XBloU4b"
19274,"The climate policies of each of the two parties put us on track for a vastly different country as soon as the end of this decade. 
#ClimateCrisis #auspol #LNPfail #ActOnClimateVic #FridaysForFuture #Faiths4Climate #ClimateJustice 
https://t.co/BeO06hqv29"
19285,It’s #EarthHourDay You can take action. I write about #fridaysforfuture the role of grandparents in the fight against #climatechange artist-activist campaigns @CultureDeclares @letterstoearth_  @Cop26A  Whatever your age or profession you can take action. https://t.co/E6X8QxTDjC
19292,"Truly beautiful people care about healthy humanity.
#climateActionNow Everyone everywhere 🌍🌎🌏🙏💞💞💞
#FridaysForFuture 
#ClimateStrike 
#PeopleNotProfit"
19302,"#UprootTheSystem #FaceTheClimateEmergency #FridaysForFuture #Renewables #ClimateStrike #Greenwashing #ExtinctionRebellion #GlobalWarming #ClimateChange 

You've been fooled by Greta Thunberg:"
19305,"#UniClimateStrike in Stockholm! We can build a just global democratic regenerative reaction to the system crisis and stop the fossil industry, the destructive forest and agricultural business regime, and the financial sector behind them. #FridaysForFuture #PeopleForFuture https://t.co/FI3SQ1HQ0K"
19307,"If we all come together, we can change our destiny. Stand up for climate justice and secure the future of generations to come.
#FFFmapa #FridaysForFuture @Riseupmovt https://t.co/WPdBNDwm9A"
19311,"World leaders can rise to the challenge before it is too late. Climate change is not an alien invasion; we did this to ourselves. #ActNow 
#FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/NmDaRA3EDh"
19320,"Just a quick note for the many thousands of folks who are thinking of joining us at 11 every #FridaysForFuture at Queen's Park. Our #ClimateActionNow now gatherings are BYOS parties. Bring Your Own Sign. Respectful, but trenchant language welcomed."
19321,"Young #Indigenous activists are calling for greater inclusion of Indigenous Peoples in climate solutions as the #FridaysforFuture (FFF) wraps up its international meeting with a strike.

https://t.co/ZooTDE4ePR @GretaThunberg #climatecrisis #climatestrike #ethoslifestyle"
19326,Climate strike week 224. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/kAizhxhMet
19340,"Ahead of #EarthDay, let's not forget that investing in young people can also be an investment in the future health of our planet! 
#InvestInOurPlanet
#saveEarth 
#ClimateCrisis 
#ClimateActionNow 
#FridaysForFuture 
#PeopleNotProfit https://t.co/DP7RhOsZXz"
19350,"Natural Gas is not Green.
#UprootTheSystem #FridaysForFuture #StandForPlanet"
19357,"When you refuse to reuse, it’s our Earth you abuse. #Recycling #Fishyfriday #Environment #ClimateAction #PlasticPollution #uprootthesystem #fridaysforfuture #SeaHorseArmy"
19377,"Montgomery County (#Maryland) Students Push For #ClimateAction From School District ----&gt; https://t.co/eGvDOm1Y7b

#SchoolsandClimateAction #climatestudents #actonclimate #FridaysForFuture #climateemergency #climateactionsYOUcantake @MCPS @great_thunberg https://t.co/RWSr0SUeZs"
19379,"#FridaysForFuture #ClimateChange #Renewables #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateCrisis  #ClimateAction #GlobalWarming 

You've been fooled by Greta Thunberg:"
19387,"""If you don't care about climate change, you don't care about me""

#DemandDegrowth

#ClimateStrike 
#ClimateStrikeOnline
#ClimateActionNow  
#DontforgetAfghanistan 
#PeopleNotProfit 
#FridaysForFuture 

@GretaThunberg https://t.co/QfWguKhjZq"
19388,"#PlantYourAge
Community empowerment into tree production is very key since it helps towards achieving sustainable community as well as combating climate change.
#ClimateEmergency #ClimateScam #SaveSoil #FridaysForFuture #climate #ClimateCrisis #ClimateActionNow #ClimateJustice https://t.co/J82GlfpUaB"
19399,"#ClimateCrisis #ClimateAction #GlobalWarming   #FridaysForFuture   #ClimateChange  #Renewables #Greenwashing   #ExtinctionRebellion   #ClimateStrike            

You've been fooled by Greta Thunberg:"
19406,"Think big on climate: the transformation of society in months has been done before !!

Special thanks to @GeorgeMonbiot

https://t.co/fm8P8Qyhx1

#FridaysForFuture
#ClimateCrisis
#ClimateDenial
#EndFossilFuels
#ClimateTalk
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees"
19409,"Instead of “guns 4 teachers” shouldn’t we spend on building schools 4 the #ClimateEmergency ?  5 years/300 disasters devastated K-12 schools: trauma &amp; mental health issues among students &amp; staff, lost instructional time &amp; financial strain #FridaysForFuture https://t.co/t5kq65gd0h"
19414,"#CO2 is 421.63 @NOAAClimate ,
-1.42 ppm from BAU,
in week 198 of
@GretaThunberg ‘s
#FridaysForFuture
#ClimateStrike 

#StandWithUkraine 
🟦🟦🟦🟦
🟨🟨🟨🟨

“… with BAU emissions,
there is no adaptation
that is possible.
You just can’t”
@KHayhoe 
https://t.co/q8Xhwywwmi https://t.co/O4OiVinBnt"
19417,"School Strike for Climate week 154, in Amsterdam today! #FridaysForFuture https://t.co/0AJaMDadrZ"
19423,"Student activism leads Boston school to adopt #solar ----&gt; https://t.co/Drsw30NHI5

#SchoolsandClimateAction #climatestudents #actonclimate #FridaysForFuture #climateemergency #climateactionsYOUcantake @winsorschool @Resonant_Energy https://t.co/YMgwFO2vUm"
19425,"How to get past despair and take powerful action on climate change.. 

Despair, get the heck outta here.. you ain't welcomed..

https://t.co/ypd2eIekFF

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateTalk
#stopfossilfuel
#twiff, 1, #Fridaysforfuture, Sweden, Lund"
19432,"Instead of targeting the AB legislature, #FridaysForFuture rallies should be outside the home of the Cenovus Energy CEO, Alex Pourvaix. Give him the Burn-the-Planet Greed Award.

https://t.co/HmP7uk3kFn"
19436,"@endelstamberg @act_nowclimate @PTrebaul @TomsTweeters @Leyse65081133 @fischerdata @FFFMapCount @FFF_SAJ @Steffenster @stefangsaenger @WeNaturalists @NayonSorkarBD @twongirwe_ireen @YGCUganda @WWindEA @wiligl @ExtinctionR_SV @Thakrarkhelan @redmayne_robert @VipinSangwanVS @arifismail0 @voicetopeople @yamunajiye @rwclimate @ShreyaTuli_ @IvyKriss @WakioDorcas @mrEmTee @thekopargaonkar @DenisNishant @ArunYadav0007 @sachinjacobk @parents4future @madlove_love @fridays_india @releaf4us @SwedishPM @fff_sssat @AdamSrigley @arhogan @ArubaFaruque @Mrs_Dalloway_ @fff_tui @AnnaTermine2 @BespokePanic @GeraldKutney @vanessa_vash @GretaThunberg @CrisisWatch_WWF @JosephSabek With thousands of people, including scientists, we demand action to save our climate!

Only #ClimateCriminals ignore us &amp; the science?

Week 191
April 15

#Twiff, 2, #FridaysForFuture, #Sweden, Svedmyra https://t.co/3kkVctMBxX"
19451,"UN Warns of ‘Total Societal Collapse’ ... ""Due to Breaching of Planetary Boundaries"". Uh-Oh!!

https://t.co/w0FFYXFpAz
#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel https://t.co/Mf73TUPio3"
19453,"School strike for climate
#FridaysForFuture 
@Riseupmovt https://t.co/Ngzv7tcLoL"
19459,"Right now #cop15 in Montreal - the UN meeting on preserving and restoring biodiversity, crucial for mitigating climate change. 
Lets hope that agreements will be signed, for the sake of our planet and every living being on it. 
#physiotherapistsforfuture #FridaysForFuture https://t.co/r6e7SWYOf2"
19474,"#ThinkGreenActGreen
Training women and youth groups on honey processing which necessary to remove the impurities and the moisture.
#ClimateActionNow #SaveSoilMovement #ClimateEmergency #ClimateCrisis  #FridaysForFuture #climate #savesoilbengaluru #BiodiversityConservation https://t.co/pUyxfWwifq"
19475,"The Climate Change Summit is happening today where youth will gain knowledge on their roles in climate issues such as  #climategovernance

@k_iuesa @SescStrathmore @UnivKenya
@mkunec_thika @JEMAJKUAT01 @WachaStoryKE @TakaTakaSol

#onlyoneearth
#FridaysForFuture https://t.co/6O94DmRIR3"
19476,"Hello World Leaders,

Where are the climate finance you promised to address climate change?
Our plant is becoming unbearable for habitation and Africa are suffering the most from the climate crisis.
We need action.
ACT NOW!

#GlobalClimateStrike
#PeopleNotProfit
#FridaysForFuture https://t.co/infS2n7cel"
19489,"How scientists calculate climate change

https://t.co/ULROWcvYJe

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateChange
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel
#BeLikeWater
#SavetheBees"
19504,"#ClimateCrisis  #ClimateAction   #GlobalWarming #FridaysForFuture     #ClimateChange  #Greenwashing #Renewables   #ClimateStrike   #ExtinctionRebellion         

You've been fooled by Greta Thunberg:"
19507,"#TheRising School strike week 192. This is not a “happy earth day”. #GreenSillInquiry  #PeopleNotProfit #FridaysForFuture #ClimateStrike 
{Join Us To Take Action} ✊🏾🌍📢
Blog Link - https://t.co/oVIGK4B1AF #EarthDay2022 #EarthDay #EarthDayWithRose #EarthDay22 https://t.co/pTc7nBWKa5"
19510,"6 simple lifestyle changes that would have an unimaginable impact on the #ClimateCrisis 

https://t.co/YVL1dVdFB5

@TomsTweeters @f4fYStrikers @GeraldKutney @JanineClimate @endelstamberg @fff_aus @FFF_Jour

#FridaysForFuture
#ClimateStrike
#Klimatalliansen
#twiff
#ClimateTalk"
19527,"@ClimateHuman More important than anything or anyone!
@ExtinctionR @ClimateReality @UNFCCC @GretaThunberg #ClimateStrike #PeopleNotProfit #FridaysForFuture #1BillionClimateVoices
#ArtistsForClimateAction https://t.co/gX8LE1lKRI"
19534,"We need #degrowth, a #DonutEconomy and #SystemChange to #Conviviality in a #CaringEconomy of #Partnerism within #planetboundaries!

#FridaysForFuture #ClimateEmergency #ClimateJustice #ClimateActionNow #MotherEarth #LifesBetterWithTrees #ClimateCrisis #CapitalismKills #TaxTheRich"
19535,Climate strike in the rain today. With the increase in the energy cap we also went to a protest to demand that the prices are not increased to levels that the working class cannot afford to pay. #PeopleNotProfit #FridaysForFuture https://t.co/8TzAx5de2u
19536,"Charlotte Degot: A more accurate way to calculate emissions | @TEDTalks

https://t.co/jkUp90xQgf

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#twiff
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel"
19540,"March 25th #International #ClimateStrike 
------
#FridaysForFuture 
#Sweden 
🇸🇪"
19547,"If mankind was able to transform from the stone ages to modern age, it's then possible for humanity to transform from the fossil fuels Revolution to Renewable energy Revolution.
#FFFmapa #FridaysForFuture @Riseupmovt https://t.co/MHkUQtayWq"
19550,"Lots of meetings coming up in the next week to discuss the way forward after #COP26  - and a lot to build on after the incredible mobilisations in #Glasgow, of which the #FridaysForFuture demos were the cutting edge https://t.co/Dv3fUrzSgB"
19558,"Getting ready for the climate strike.  2pm Queens Park in Toronto
#PeopleNotProfit #September23 #GlobalClimateStrike #ClimateStrike #FridaysForFuture  #SchoolStrike4Climate https://t.co/cR6xDSIrLk"
19577,"today it's the 217th week of #FridaysForFuture and i just wanna say that this whole thing is [great, but] unrealistic SHITS for many kids out there😇 @GretaThunberg"
19582,"Another brilliant meme in support of #ClimateActionNow by the wonderful artist @CodeRedEarth.
So let's all gather from 11 to noon every #FridaysForFuture at the south end of Queen's Park and tell @fordnation to stop sprawl, no hiway 413."
19598,"Awareness-raising and information on such important issues should have a greater impact, from the public sector to the private sector it will be necessary for us all to take measures to reduce our environmental impact 
#ClimateEmergency
#FridaysForFuture

https://t.co/CWJtmaErxJ"
19608,"School strike week 210. #FridaysForFuture #ClimateStrike #SchoolStrike4Climate 

""Did You Know?""
222 Million Children's dreams are hold to preventable factors like Climate Crisis, war and conflict. 

""Education is a Human Right!'

 #PeopleNotProfit 
https://t.co/7AQfdDiWzA https://t.co/Hc3SpSFm0q"
19613,"It's not my garbage. 

But it is my Planet 🌎. 

Dear Humans, #RestoreOurEarth

#ClimateCrisis #FridaysForFuture #SaveSoil #conservation #ClimateEmergency #ConsciousPlanet # https://t.co/be4G2Puxpe"
19617,"Climate financing in Africa is very disorganized with the funds rarely reaching grassroot orgs, this needs to CHANGE.@KCCWG @EUinKenya @GeraldKutney @ClimateWed @IYCM @UNFCCC @NetForCommDev @VSOKenya @PACJA1 #ClimateEmergency #ClimateCrisis #ClimateAction #FridaysForFuture"
19627,Let's work on #biodiversity - #reforestation #forests #replant #Wetlands #FridaysForFuture #ClimateCrisis #ClimateActionNow
19636,"Plant billions of tree seeds to cool earth later when the trees mature. 
If you can’t plant tree seeds, plant shrub seeds. 
Plant on your own land or ask a friend or neighbor if you may plant on their land
#PlantTreeSeed #FridaysForFuture
#ReverseClimateChange #FFF #GlobalWarming"
19671,"Week 86 for climate justice.
#FridaysForFuture 
#ClimateActionNow https://t.co/gvbAYT71ID"
19685,"#FridaysForFuture If you get your energy from #Shell #BP or any of the big profit guzzlers that take resources out of poor communities while clogging them with waste and pollution, please see if you can find an alternative supplier that does more for the environment and community"
19693,"🌎🌿👇 Solidarity Ari and fellow strikers...!✌️💚🌱
Great to see you back.....! 😁
#schoolstrike4climate #climatestrike #fridaysforfuture 
#climatecrisis #ClimateEmergency 🗣️📢🆘🔥🌊🌎🌊👍🆘🌿🗣️📢"
19696,School Strike for Climate Action. School Kids #evinpacto initiated campaign on Children Initiatives for Global Change on #Earthday2022 #FridaysForFuture #PeopleNotProfit #cigc #ClimateActionNow #climatestrike https://t.co/jStOquX3tH
19700,"#ClimateStrike Week 94 🇺🇬
We can not adapt to #extinction.
That is why we need #ClimateActionNow.
We CAN only act NOW or NEVER🚫.

@GretaThunberg @vanessa_vash @ExtinctionR @NakabuyeHildaF @Connect4Climate @Fridays4future

#FridaysForFuture  #PeopleNotProfit https://t.co/GkXny8mtjH"
19706,"Since @JustinTrudeau and @s_guilbeault climate action plans are grossly insufficient and riddled with lies, this is the only avenue left. For 22 weeks, we have been every #FridaysForFuture from 11 to noon at the south end of Queen's Park. Only two people have joined us, once each"
19712,"@IstinaTruth @morphman777 @TexasLindsay_ The graphic was not about ""how much coal Germany has produced"", but how much CO2 Germany has emitted in recent years. And this amount has been decreasing from year to year and will continue to decrease in the years to come.

#FridaysForFuture"
19716,"Fast fashion is very polluting, how can we reduce our carbon footprint? Look at the post below👇

use our #wecareaboutthis to support our campaign!

#youthforclimate #FridaysForFuture #environment #ClimateStrike #ClimateCrisis #fastfashion #pollution #ClimateAction #carbonneutral https://t.co/0otOdb7PIg"
19719,So inspired after my recent Climate Surgery with Y 7&amp;8 pupils from @Twickenhamsch as part of Schools Climate Summit. Great Qs about what more the Govt could be doing on the environment – questions I’ll continue to raise in Parliament. #FridaysForFuture @GLOBE_intl @climate_london https://t.co/J2R23BSNxO
19721,"#fridaysforfuture, Helsinki.
Special thanks to
@Ilmastoisovanh1 (grandparents for the climate), who have been participating for 3 years now! Tack! Kiitos! 🙏🌷
The challenges are huge, but together we are unstoppable!
#ClimateStrike #ilmastolakko https://t.co/njuqO3E0pA"
19725,"Life as a teenager or young adult is hard enough. Add in the significant disasters we’re living through with #ClimateChange. Oregon's young people cannot be more clear. #ActOnClimate now.
#ORClimateAction #ORpol #FridaysForFuture https://t.co/l7MQXyE67V"
19728,"What will happen if global warming is left unfettered and rampant?
https://t.co/7xE1gKCDwM
@TomsTweeters @f4fYStrikers @GeraldKutney @JanineClimate @endelstamberg @fff_aus @FFF_Jour
#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#twiff
#ClimateTalk
#stopfossilfuel"
19733,"Urge world leaders to protect 30% of the ocean by 2030. The ocean is our most important resource to fight climate change: droughts, wildfires, storms. Sign the petition  @onlyone https://t.co/I6c7So1oji

#Drought2022 #FloodsInPakistan2022 #ClimateActionNow #FridaysForFuture #FFF"
19735,"The Scientist’s Warning: #Climate Change Has Pushed #Earth To ‘Code Red’
🌍🥵
https://t.co/tDHCCZhFaK
#ClimateCrisis #ClimateEmergency #ClimateAction #ClimateStrike #FridaysForFuture"
19748,"What Will Happen If Earth Keeps Getting Warmer? | Avoiding Apocalypse | Spark

https://t.co/psIt7cpw8T

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel"
19752,"International #ClimateStrike 
-------
#FridaysForFuture
#WeDontHaveTime 
#India 
🇮🇳"
