index,tweet
17785,"@queenofpeat @INSTAAR What are fossil fuels? And why are they bad for us?
These are actual questions from 10 year-olds who read our #FridaysForFuture signs as we made our way home from our weekly climate protest at the Ontario legislature."
17789,"We know All Lives Matter In Fighting Climate Change, But We Are Saying Girls Education Is a Powerful Tool For Fighting Climate Change. EDUCATING GIRLS/WOMEN IS EDUCATING A NATION #LetAfghanGirlsLearn
#EducateGirlsForClimateJustice
#FridaysForFuture @Riseupmovt https://t.co/wbrQdVvQJh"
17797,Could have not said it better!! #FridaysForFuture #PeopleNotProfit #ClimateStrike #ClimateEmergency #ClimateActionNow
17801,"@PearlHarbor47 #climatecrisis #climateaction #climateactivist #stopecocide now !! #fridaysforfuture nature will take care of us, and say buh bye if we don't change #unitebehindthescience https://t.co/v0MZJBJFWt"
17814,"#GlobalClimateStrike by @KambojAnanya, @KambojAahana &amp; @GryllsMaitreya in #Punjab.

#FightFor1Point5 #FridaysForFuture
#SchoolStrike4Climate #UprootTheSystem

@GretaThunberg @vanessa_vash @Farah_mkma @sophiamathur @CevikusHB @AnHourForNature @ap4ca @Fridays4FutureU @NeelkamalTOI https://t.co/nPAm12XouX"
17815,"#CO2 is 416.30 @NOAAClimate ,
-1.81 ppm from BAU,
in week 219 of
@GretaThunberg ‘s
#FridaysForFuture
#ClimateStrike 

#StandWithUkraine
🟦🟦🟦🟦
🟨🟨🟨🟨

Report: “only an urgent
system-wide transformation
can … get on track to 1.5°C”
@UNEP 
https://t.co/19HgwUIarN https://t.co/Ppl4gaiTYq"
17849,"Here is one ugly white millionaire who is shamelessly abusing the rest of us: 

Greta Thunberg

She is as ""nonprofit"" as the rest of the scammers. 
Morally bankrupt. SHAME ON YOU!!!

 #FridaysForFuture #ClimateStrike #PeopleNotProfit #Liars #c"
17861,"#GlobalWarming #FridaysForFuture   #ClimateChange #Greenwashing #Renewables  #ClimateStrike  #ExtinctionRebellion #ClimateCrisis  #ClimateAction        

You've been fooled by Greta Thunberg:"
17865,"Read the signs! The Earth ain’t cool with fossil fuels, our lungs and our oceans are tired of these toxins. #ClimateCrisis #GlobalTransformation #FridaysForFuture https://t.co/MlnxFQm0gk"
17870,"@GretaThunberg God Bless U All 👍👍👍👍👍
#FridaysForFuture"
17874,"Save the date! #NewportNews, #VA! Our #Community #Giveaway’s coming on 8/28 &amp; we’re honoring #Vets! #Veterans #Virginia #ArmedForces #Navy #Army #SaluteTheTroops #RobinMeade #FridayFeeling #FridayVibes #Fridaymotivation #FridayThoughts #FridaysForFuture #FridayFun #GoodNews https://t.co/URlGoqN27Z"
17887,"#Students #Teachers #Educators, I wrote this #STEAM #climatestrike #ClimateCrisis Song for #Environmental Stewards like #fridaysforfuture @sunrisephilly &amp; others. Learn this song &amp; use at your protests!  Lyrics ""What Are We Waiting For"" https://t.co/2HT2FkXXvS via @YouTube"
17893,"""The best estimate of peak temperature in the twenty-first century is in the range of 2.1–2.9 °C depending on the underlying assumptions.""

https://t.co/k05ESvuvAv

#ClimateStrike #ClimateEmergency #FridaysForFuture #ClimateJustice #YouthForClimate #YouthClimateAction https://t.co/rzoJTIV75E"
17894,"Well , I know you and you won't give up and soon there will be more. #FridaysForFuture  Canada needs to step it up! #ClimateEmergency We'll get there"
17900,"@twiff_bot @BoLundin1 @klimataktion @gudschy @PiaBjorstrand @pontusbergendah @GeraldKutney @DawnRoseTurner @WorldChanger_WU @TomsTweeters @rhosking252 @WilliamGrnlund3 @StefanBNilsson @AaravSeth_ @ShikhaSeth17 @BeeAsMarine @ToBeThatGuy_ @sr_sweden @SciReb_Germany @Martha_LastGen @AufstandLastGen 'Every 10th of a degree matters!'

#SaveTheBees #Fridaysforfuture #ClimateCrisis #COP27 #Aurora 

Why won't the powerful, criminal few listen?
https://t.co/bi1I80zqUz https://t.co/6TEap6U86C"
17914,"#ExtinctionRebellion #ClimateCrisis #ClimateAction  #GlobalWarming   #FridaysForFuture  #ClimateChange #Greenwashing   #Renewables  #ClimateStrike 

You've been fooled by Greta Thunberg:"
17924,"Hi...I...am...TwiffBot.
I'm still growing and learning to report to the map.
Thank you for using my services, your work is now on the map.
https://t.co/dBzP6JEmoN
#FridaysForFuture #ClimateStrike #FFFMapCount
Thank you for helping to report @JanineClimate
https://t.co/W742AfBOcm"
17927,"#FridaysForFuture 
How did your Friday go?
It will soon be 4 years and the world is clamoring to drill for more oil.
Do you remember #SMILE in Lausanne?
I presented #WindydayConcept which could easily have stopped our use of fossil fuels by 2020.
You rejected it, believing...i/"
17932,".

Reduce your #carbonfootprint - become an  Earth Champion with the #free @EarthHeroOrg app

https://t.co/ljvJmraOZH

#ClimateChange
#climateaction #climate #renewables #netzero #RacetoZero #actonclimate  #ClimateEmergency  #fridaysforfuture
#"
17938,".
More than 30 independent schools aiming to reach #zerocarbon by 2030

via @IE_Today

https://t.co/wx1lr1mUX6

#ClimateChange
#solar  #energy #ClimateAction #climate #renewables #fridaysforfuture
#"
17944,"#Russia’s attack on #Ukraine 🇺🇦 is also an environmental disaster. Ukrainians will suffer long after #PutinsWar is over from air and water pollution. And, probably, nuclear contamination too. 
#FridaysForFuture #StopPutinNOW"
17947,"Let's get this #ClimateStrike on the map of actions!
#twiff, 4, #FridaysForFuture, US, Rhode Island
Please record your actions regularly on the map of actions, you can check-out how in this manual: https://t.co/U8FS0i2ogR"
17972,"Global Climate Strike -because we need to see change NOW!
#PeopleNotProfit 
#FridaysForFuture 
#ClimateAction https://t.co/05TOjiwoRu"
17987,"Always great to hear @NaomiAKlein speaking on climate and capitalism at @theintercept
#ClimateCrisis
#DontLookUp
#FridaysForFuture

* Episode Download: https://t.co/KRdJVUWS8J

* Show Notes: https://t.co/xv0u60g0Az

* Episode feed: https://t.co/1Fy2VDvmF2"
18003,"#EarthMonth 
YA #eco-fable ""Are We Nuts?"" 🌎
Think “Animal Farm🐷” but my squirrels are much cuter. #GlobalClimateDisaster 
➡️https://t.co/ht4xqi3Y4f
#earthmonth2022 #ClimateActionNow #ShapeOurFuture #FridaysForFuture"
18008,💯per 💯 renewable energy is possible and its necessary for our well-being and that of future generations #FridaysForFuture https://t.co/2aCEoj4fsP
18015,"Teaching kids about conservation when they’re young promotes  lifetime of eco-friendly habits.
Engaging them in hands-on activities,helps them understand the true meaning of conservation.
#ClimateCrisis #FridaysForFuture #SaveSoil #conservation #Biodiversity #ClimateEmergency https://t.co/R5AmnWCOkd"
18022,@GretaThunberg  #fridaysforfuture SSL cert looks to be expired last night on https://t.co/3RYlsPSDbF https://t.co/cXAn0drbXF
18027,"Climate action can't wait. We need to stop the climate crisis.
#FFFmapa #FridaysForFuture 
@Riseupmovt 
#ClimateActionNow https://t.co/qbb1HL8eBy"
18039,"@iamjustathena @weboftulips You’ve gained many followers. You may want to put that well-deserved bump to good use promoting the need for climate mitigation &amp; adaptation. Your entire future depends on the success of our efforts.

#ClimateBrawl #FridaysForFuture"
18040,"#Greenwashing   #ClimateStrike #ExtinctionRebellion #ClimateCrisis  #ClimateAction #GlobalWarming  #FridaysForFuture #ClimateChange #Renewables              

You've been fooled by Greta Thunberg:"
18047,"@ChuckCanuck613 @redlianak Where did you get THAT?
""Greta"" isn't anti-nuclear, but her German epigones, ""Verlan-Bratwurst"" #CarlaReemtsma&amp; #LangstreckenLuisa are, which led to considerable woes in ""#FridaysForFuture"".
Germany now has 3 working #NPP &amp; 3 others just shut down on Dec31, there are talks to"
18053,"More than 1.4 million people have been displaced and about 500 people have died in some of the worst flooding Nigeria has seen in a decade. We need climate justice
#ClimateEmergency #ClimateStrike #ClimateEmergency #FridaysForFuture #PeopleNotProfit #ClimateActionNow https://t.co/tmVLt7RwtQ"
18056,"#CO2 is 418.38 @NOAAClimate ,
-1.46 ppm from BAU,
in week 182 of
@GretaThunberg ‘s
#FridaysForFuture
#ClimateStrike 

#PeopleNotProfit :
“system change … before progress on decarbonization,
rather than … with it,
is a diversion we don’t have time for“
https://t.co/EBdbrhVzkY https://t.co/kjXSYkBwIE"
18061,Greta &amp; friends keep going. Every Friday. 💪 #fridaysforfuture #ClimateEmergency
18073,"Plant a tree and heal the planet.Doing the healing by ensuring 10% forest cover in Kenya.  
#FridaysForFuture 
#ClimateEmergency 
#ClimateJustice 
#ClimateActionNow https://t.co/r3UzGcG69p"
18083,"@CarbonBrief @WSJ This is very good news. There's no reason to shut down working nuclear. We can't transition fast enough as it is.
Just don't build any new ones. 
#ClimateChange #ClimateCrisis #ClimateBrawl #ClimateStrike #Climatepoli #FridaysForFuture  @ExtinctionR"
18088,https://t.co/GjdLLpm3SY [Molly Blackall] 13 January 2022 #IStandWithUkraine🇺🇦 #RootCausesClimateCrisis CORRUPTION #JohnsonLies #PeopleDie #BrokeLockdownLaw #BrokeMinisterialCode #TRUSTinPOLICE #FreeNavalnyNOW #EndSARS #FridaysForFuture #KillTheBil
18089,"My protesting today, demanding climate action now! #ClimateEmergency #FridaysForFuture
#ClimateActionNow https://t.co/eYGPz1P24F"
18102,"The less we do to address climate change now, the more regulation we will have in the future.@Fridays4FutureU
#FridaysForFuture #ClimateEmergency https://t.co/4pE2hUOhoh"
18112,Did you get a chance of reading this amazing story on the green agenda?? If not here is your chance... @WeDontHaveTime to the world  #WeCanDoThis #wecandoit #wedonthavetime @Patkiash #FridaysForFuture #ClimateJustice #climate #ClimateActionNow #ClimateAndDevelopment https://t.co/VrZTHnfva8
18126,@ideaDistillery @WetTribe Mangrove Trees provide $80 billion per year in avoided losses from coastal flooding and protect more than 15 million people. #ArborDay #BlueCarbon #FridaysforFuture
18129,"#FridaysForFuture and #ExtinctionRebellion need to focus on fossil fuels funding.    Follow the money.
#ClimateCrisis #ClimateAction #StopAdani  #IPCCReport #Greenpeace #Australia #auspol #solarpower 

Scotty is a fossil fuels industry puppet.  Elections matter."
18139,"What would happen if we did that every Friday at every capital and city hall?!?
#FridaysForFuture"
18141,It's Friday and my support goes to #FridaysForFuture #ClimateStrikeOnline #ClimateStrike
18145,#FridaysForFuture #PeopleForFuture - join the movements and change the story!
18151,"What is happening with climate change, is happening a lot worse in Iran. The government only cares about extracting oil and nothing else. They don't treat people any better!
Iranians are fighting and being killed right now. Be our voice!
#OpIran 
#مهسا_امینی 
 #FridaysForFuture https://t.co/56Aa3U9eEf"
18153,"#GlobalWarming #ClimateChange #UprootTheSystem #FaceTheClimateEmergency #FridaysForFuture #Renewables #ClimateStrike #Greenwashing #ExtinctionRebellion 

How Billionaires with Greta Thunberg 
uproot the system, important thread 2 read:"
18164,"The world is watching! Voting for candidates that are focused on climate action is imperative!!

#ClimateEmergency 
#VoteBlueIn2022 
#ClimateCrisis 
#BlueTsunami 
#BlueWave2022 
#FridaysForFuture"
18165,"#FridaysForFuture  #ClimateCrisis #ClimateEmergency   #Teachers #Educators #Librarians
Try adding an #Environmental Song to your studies and protests/#ClimateStrike
🎧🎶👉🏽 https://t.co/sMyn1D8bgi🌎✌🏽💖 https://t.co/ZEN5c5UBLH"
18169,"Major sea-level rise caused by melting of Greenland ice cap is ‘now inevitable' 

https://t.co/2MYrchYpJz

#Albedo
#TippingPoints
#Floods
#Bangladesh
#ClimateRefugees
#SeaLevelRise
#SunnyDayFlooding
#Flooding
#FridaysForFuture
#stopfossilfuel
#ClimateChange
#SavetheBees"
18187,"Here it is! 

Craspedotropis gretathunbergae

Found on the island of Borneo, this tiny mollusk was named after @GretaThunberg as it is sensitive to drought, extreme temperatures &amp; other hallmarks of #climate change.

Via @NGKids almanac 💛

#FridaysForFuture 
#bitesizeSDGs https://t.co/lbiwcH8ng2"
18193,"Forgetting Climate in the Middle of Other Major Crises

https://t.co/qSVFS41zgY

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#twiff
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel https://t.co/YmvgG78Snw"
18196,"@waleed_moughip The massacre of trees in Egypt.
This is the Egyptian government's way to preserve the environment and fight climate change.
@COP26 
@GretaThunberg 
#ClimateStrike 
#Stockholm50 
#FridaysForFuture 
#the_massacres_of_trees_in_Egypt"
18199,"Governments and Corporations are focused on proping up the destructive capitalist system, rather then taking real climate action.  #ClimateCrisis #ClimateEmergency #ClimateStrike #ClimateJustice #FridaysForFuture @GretaThunberg @ClimateReality @ClimateBen https://t.co/VBuoGO7iM9"
18204,"A Dire Warning About the End of Human Civilization by @PCarterClimate

https://t.co/6KhxBho2vv

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#twiff
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel"
18212,"rising temperatures will likely cause heat stress to livestock during transport, leading to more animal deaths or limiting the time of year livestock can be moved. Question: Why do we transport live animals and cause even more suffering?! #FridaysForFuture #FridayFeeling"
18214,"Do you want to show many people demand #ClimateJustice?
Put your strike on the map! The #FridaysForFuture map WG will make sure scientists, journalists and politicians know!
https://t.co/fJv0Q5yk3e https://t.co/9qU85ZY7CV"
18215,We no longer need promises it's time for action and implementation of the policies in place #COP27  #climate #ClimateCrisis #ClimateAction #ClimateActionNow @c_LimateA   @climatistics @ClimateCClub @Fridays4future  @ClimateActionN9 @EevieClimate #FridaysForFuture @EUClimateAction https://t.co/oLfX2WIUFK
18217,"Every year, an estimated seven
 million people die as a result of air pollution. #Airpollution #ClimateCrisis #FridaysForFuture #PeopleNotProfit #ActOnClimate #ClimateJustice #climatejusticenow https://t.co/Ff7vPkCSNS"
18219,"School strike week 173. #FridaysForFuture #ClimateStrike #UprootTheSystem
https://t.co/s50cOycZUu"
18221,"Charlotte Degot: A more accurate way to calculate emissions | @TED

https://t.co/eyOKX2Ovwd

#FossilFuels
#ClimateCrisis
#FossilFuelSubsidies
#Pollution
#ChemicalPollution
#PlasticPolluton
#FridaysForFuture
#ClimateTalk
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees"
18225,"#ClimateStrike Week 23

#FridaysForFuture #UprootTheSystem #ClimateEmergency
#FightFor1Point5
#StandWithUkraine
#PeopleNotProfit
@GretaThunberg https://t.co/mPYNIGjUIQ"
18226,"Because of #climatechange the World’s #oceans are at their hottest and most acidic!

RESPECT THE PLANET 🌎 
🛑 STOP OCEAN POLLUTION 🌊

#fridaysforfuture #climatestrike #mapa https://t.co/H7JiljjjrY"
18244,"🗣️📢🆘🔥🌊🌍🌊🔥🆘🌿👇 Solidarity Bahandagira.! ✌️💚🌱 School strike for climate action.
#FridaysForFuture #ClimateStrike #lossanddamage 🆘🌍🆘"
18262,"SAVE OUR LUNGS.
#ClimateActionNow @Riseupmovt ✊🗣️📢🌍🗣️📢✊ #FridaysForFuture 🗣️📢🌱🌍 @Fridays4future"
18275,"📢 ON MARCH 25TH, WE WILL STRIKE FOR CLIMATE REPARATIONS AND JUSTICE!📢
Join us for the Global Climate Strike as we demand policymakers and world leaders to prioritize #PeopleNotProfit! 
Find out more: https://t.co/vssowVp8C1
#FridaysForFuture https://t.co/CQqcgzso0K"
18278,"#ClimateAction #ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture #Renewables #ClimateStrike #Greenwashing #ExtinctionRebellion 

You've been fooled by Greta Thunberg:"
18283,"Week 79th #climatestrike in India .
Climate change is affecting crop yields and reducing global food supplies. #ClimateAction #FridaysForFuture #PeopleNotProfit https://t.co/agdJqLxNwq"
18285,"This is a climate-related emergency response by #Anglican church in southern #Angola. This family in Ombadja area, #Cunene province receives food, water-purification &amp; soap. The climate crisis is a daily reality here causing drought &amp; hunger. #FridaysForFuture @Riseupmovt https://t.co/bIRYdlGwKT"
18287,"This is a crisis, address it as one. 
We can’t adapt to Floods or Forest Fires.
#FridaysForFuture https://t.co/vy3aTXqLEP"
18288,"Today is #PeopleNotProfit #FridaysForFuture. We still need to keep COVID safe up here, so we are on Zoom at 10:15 am. Politicians from all levels and community groups are with us today. We are launching our @fossiltreaty and announcing events. 
Register:
https://t.co/elIeNVoq0o https://t.co/nhPT5bmRWj"
18293,"🗣️📢🆘🔥🌊🌎🌊🔥🆘🌿👇 Solidarity David...! ✌️💚🌱
#DigitalStrike week 130.
#ClimateActionNOW.! 
#ClimateStrikeOnline 
#FridaysForFuture 
#BoomersForClimateJustice ✊🗣️📢🌎🆘🔥🌊🆘"
18299,"School strike for climate action,listen to the most affected people #PeopleNotProfit #UprootTheSystem #FridaysForFuture #STOPEACOP https://t.co/nRZ3ntW1k8"
18303,"@GretaThunberg #FridaysForFuture @elonmusk 
Fukushima nuclear meltdowns radioactive fallout effects https://t.co/IEhfIkosJL"
18308,These Seattlites want @PattyMurray to stand up to Manchin and Big Oil and say #NoDirtyDeal! #PeoplevsFossilFuels #FridaysForFuture https://t.co/7apUg1tur0
18323,"Total cognitive dissonance: @Sen_JoeManchin okayed Trump's MAGA anti-immigration policies, but can't seem to put it together in his head that literally **billions** of #ClimateRefugees will be searching for a survivable local environment. #FridaysForFuture https://t.co/k94pqUujoc"
18341,"generation's right to a stable climate. #fridaysforfuture #oldgrowth #ancientforest #protectourforests
#saveoldgrowth #savefairycreek #forests #betterwithforests #worthmorestanding #naturalasset #biodiversity #waterprotectors #indigenous #leadership"
18352,"Global #ClimateStrike from #Arctic

""We deliver the facts. It's time to act!"" 
""Wir liefern die Fakten. Zeit zu handeln!""
@AWIs4Future @AWI_de @sciforfuture 

#PeopleNotProfit #FridaysForFuture 
https://t.co/OBv2A4DpZm
https://t.co/HRSP7j3jMr https://t.co/FINZgpc3dL"
18358,"#ClimateCrisis #GlobalWarming  #FridaysForFuture #ClimateChange #Greenwashing  #Renewables #ClimateStrike #ExtinctionRebellion #ClimateAction     

You've been fooled by Greta Thunberg:"
18360,"#bicycles are a great transportation option.
#ElectricVehicles are just better.
#AirPollution #Mobility #bikes #cargobikes #cycling #noise #pollution #FridaysForFuture"
18364,7 years 098 days 23:30:59 to reach zero emissions for 66% chance of staying under the critical threshold of 1.5 degrees of warming. #FridaysForFuture #ActInTime #ClimateClock https://t.co/avBtNeXQlY
18368,"We are not just making SAFE space, we are making BRAVE space. Climate justice, Now!💥

#fridaysforfuture #easterneurope #socialclimatecamp https://t.co/GHv0huRgQ0"
18370,Paul Bond writes today about that #environment #Desaster and #ClimateEmergency https://t.co/BPwbi5j1SZ #FridaysForFuture #RobinHood
18385,Don’t throw your future away. #Environment #ClimateAction #fridaysforfuture #Decarbonization #extinction #endangered #marine #conservation #change
18386,"Blue Dog #ReporterDiary @GretaThunberg 
'Climate strike week 205. 
#FridaysForFuture #ClimateStrike'"
18387,"#GlobalSymposium speaker Ivo @Krustok: “I will tell you the story of how young people have very, very strongly impacted the policies being done today in Europe. -- The #FridaysForFuture school strikes before the #EU Elections of 2019 were incredibly effective. 1/2 https://t.co/jVdYUEqGnq"
18390,"Nations like the Maldives, Kiribati and Seychelles are giving us good examples on what it means to adapt to climate change.
To learn more about climate change adaptation, kindly click on this link:

https://t.co/EEAkXfcZBp

#FridaysForFuture #adaptation #UCC 
#climateeducation https://t.co/HIqD7hVjIW"
18396,"🗣️📢🆘🔥🌊🌍🌊🔥🆘🌿👇 Solidarity Lovelyn.! ✌️💚🌱 
School Strike For Climate.
#FridaysForFuture 
#ClimateStrike 
@Riseupmovt ✊🗣️📢🌍🌿"
18401,"European leaders apparently had more important things to do than to attend the climate summit to help African nations to adapt to climate change: 
https://t.co/Al7rB37XfP
#ClimateAction #FridaysForFuture @NakabuyeHildaF @patienceNabz @vanessa_vash @mnyomb1"
18407,Soil extinction…. #savesoil to #SaveLives #FridaysForFuture https://t.co/TO2jSD91gu
18409,"Let's fight for a better future...

#ClimateJustice #FridaysForFuture

@vanessa_vash @mothersriseup @AlexandriaV2005
@BeerhSociety @ConnectAID_int @Riseupmovt https://t.co/n2UWNsisMH"
18410,"No, we don’t need ‘miracle technologies’ to slash emissions — we already have 95 percent

https://t.co/rqLqCCE6Da

#FossilFuels
#ClimateCrisis
#FossilFuelSubsidies
#Pollution
#PlasticPolluton
#FridaysForFuture
#ClimateTalk
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees"
18423,"@greenpeace_de @POsnabruck @GretaThunberg ""People in power do not seem to give a damn about us""
""We want change, we are the change!""
@GretaThunberg to 100 000 #FridaysForFuture 24.Sept.21 Berlin https://t.co/020O63oXCF"
18440,GretaThunberg: Climate strike week 203. #FridaysForFuture #ClimateStrike https://t.co/C57WwrIyfy
18441,"Welcome to the new normal...
Now let's get out there in big numbers and make life so uncomfortable for our 'leaders' that they finally can no longer avoid leading. #FridaysForFuture"
18443,"#DiEM25 #SocialEurope #feelthebern #Greta #GreenNewDeal #OneWorld #FridaysForFuture #NotMeUs @UN 

""Please make no mistake - climate change is the biggest threat to security that modern humans have ever faced""  [Sir David Attenborough]"
18450,"Yesterday, our #FridaysForFuture group joined alongside anti-war activists.🪧🤝🪧

We discussed the intersection between the climate crisis and war, &amp; the damage the fossil fuel industry has caused.

We are fighting the same fight.

#StandWithUkriane❤️

@GretaThunberg https://t.co/5GvDldxGeB"
18463,"A brand audit is a critical part of coastal cleanups, it puts pressure on corporations to change equating brands to garbage. The chemical signature or composition of plastic may also determine its origin or manufacturer.  #WetTribe #CoastalCleanup #BrandAudit #FridaysForFuture https://t.co/AIarCc1kTp"
18464,"Climate Strike Week 18: a lot of damage has been and continues to be done. Let's hope Katie Hobbs, the new governor in January, can soon start the healing for these animals. #climatestrike #fridaysforfuture #climatestrikeonline #borderwall https://t.co/4R9RqKCWw4"
18480,"The #LNP Coalition's abdication of Leadership on #Climate is criminal!

#ClimateCrisis
#ClimateEmergency

#ClimateChange is a #ClimateDenial term!

#twiff, 2, #FridaysForFuture , #Australia, Mount Eliza https://t.co/OHCxp8zAlW"
18494,"In accordance with the Paris Agreement, it is necessary to curb greenhouse gas emissions associated with human activities in order to curb temperature rises after the Industrial Revolution.

#NFT #NFTs #NFTCommmunity #FridaysForFuture 

https://t.co/rH6DtuuvcG"
18501,"Yesterday, Global Climate Strike held at National Press Club, Dhaka organized by @FFF_Bangladesh, @AABangladesh, @brighters16, LSS, SWB, Eco-Network &amp; others youth group working for climate justice. 

#FridaysForFuture #PayUp4LossAndDamage #LossAndDamageFinanceNow https://t.co/oCCkZBp77F"
18503,"@Fridays4future What are ""climate reparations"", for what damages, specifically, &amp; who is supposed to be the responsible party?
#ClimateActionNow 
#FridaysForFuture
#ReduceFossilFuels
#RenewableEnergies
#EducationForAll 
#Humanism!
#EndWar"
18530,"This is not even about the statistics, this is our future, and we will do whatever it takes to get the future we deserve! 

#Ghana4ClimateJustice
#ClimateEmergency 
#PayUp4LossAndDamage , 
#LossAndDamageActionDay 
#FridaysForFuture #PeopleNotProfit https://t.co/9wHrg1JMwf"
18547,Don’t throw your future away. #Environment #ClimateAction #fridaysforfuture #Decarbonization #extinction #endangered #marine #conservation #change
18549,"For Angolans fleeing drought, water is life &amp; climate change is real. Meet @NamibiaRedCross officer Taimi Amutse in #CLIMATECRISISCHRONICLES #4 by @ethanjsacks, @dalibor410 &amp; @LeeLoughridge. Read it for free @NBCNewsTHINK:  https://t.co/MKedvl4QhK @IFRC #FridaysForFuture https://t.co/iq84ZioyJj"
18555,"#NewsForTeens
Climate and weather intelligence is becoming more important for businesses as rising global temperatures make extreme weather more frequent and unpredictable. Here’s more: https://t.co/P7RoHwmjK5 #FridaysForFuture"
18560,"🌍🌿👇 Solidarity..! @NakabuyeHildaF @Luisamneubauer and everyone below.! 
#ClimateStrike in Berlin. 🗣️📢🆘🔥🌊🌍🌊🔥🆘🌿
#FridaysForFuture 
#PeopleNotProfits 
#StandWithUkraine ✊🇺🇦"
18561,"Oi!🇨🇦CIBC CEO Victor Dodig:STOP!!!⚖️💀🛢️
@JustStop_Oil 🎃🕯️#FossilBanks @cibc https://t.co/YwdagbZM0c @GreenpeaceCA Govt+Systems Change =PlanetarySurvival +Citizens Assemblies =OurOnlyHope #ActNow #FridaysForFuture
#ExtinctionRebellion #ecocide🔥#war 
🇨🇦#EmergenciesAct🇬🇧#PCSCBill"
18582,"#GlobalWarming  #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing #ExtinctionRebellion #ClimateAction #ClimateCrisis 

Tell the truth, a Renewable future will kill us all.
Read real CO2 emissions with Data:"
18596,"Sierra Nevada snowpack disappearing after driest January-February in recorded history, 3rd year of California drought all but inevitable 

""the rainfall season has just flat-lined. It has died.”~ @ggweather 
https://t.co/PUSM35cW6d #FridaysForFuture"
18607,"#GlobalWarming #ClimateChange  #FridaysForFuture #Renewables #ClimateStrike #Greenwashing #ExtinctionRebellion #ClimateAction #ClimateCrisis 

Solar + batteries = 265g CO2 kWh.
450g = soil rich with CO2 destroyed (installation) +
Toxic waste dump from panels production."
18612,"Have you heard of the incredible world-renowned youth #ClimateActivist @GretaThunberg?

Greta was 15-years-old when she began protesting the Swedish Parliament, demanding that they adopt climate change laws.

Her movement grew worldwide, &amp; the #FridaysForFuture movement was born. https://t.co/WgIGrLevUW"
18622,"Fossil fools are destroying the planet.
#ClimateCrisis #Climate Change #environment #CleanAir #FridaysForFuture #FossilFuels #nocoal #StopAdani"
18623,"We have the tools to save the planet from climate change. A new #IPCC report says that we must take Political Action to save the planet. We need to vote and campaign for #ClimateCandidates. #ClimateAction #ClimateJustice #FridaysForFuture 

https://t.co/Scwwxnzdde"
18637,"#ClimateCrisis #GlobalWarming  #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing  #ExtinctionRebellion  #ClimateAction 

You've been fooled by Greta Thunberg:"
18641,"#FridaysForFuture #ClimateStrike week 20 don't bow down to cynicism. seize the opportunity that is within our grasp. Problems may yet exist, but it is within our power and quickly foreseeable to prevent climate catastrophe. We must prioritize building systems that feed everyone https://t.co/wi403uSZRA"
18646,"Join this Friday, the 25th of March, the Global Climate Strike!

To find the closest strike, take a look at the following link:
https://t.co/Yx1ikDElCT

#FridaysForFuture #climatechange https://t.co/N5r8pKTNIq"
18651,"Global warming is happening at a faster rate than ever. Our polar ice caps are melting and our forests are burning. We’re in a climate emergency and it’s threatening our planet. Let's plant one together🌱
#fridaysforfuture @eve_chantel @vanessa_vash @GretaThunberg @Fridays4future https://t.co/M5JZIAODYF"
18652,"International #ClimateStrike
------------
#FridaysForFuture
#WeDontHaveTime 
#Japan 
🇯🇵"
18662,"🗣️📢🆘🔥🌊🌍🌊🔥🆘🌿👇
Solidarity Greta, @GretaThunberg ✌️💚🌱 and fellow strikers..! 🗣️📢✊
Climate strike week 226: 
#FridaysForFuture #ClimateStrike 
#PeopleNotProfit"
18663,"#ExtinctionRebellion  #ClimateCrisis   #ClimateAction #GlobalWarming    #FridaysForFuture #ClimateChange #Greenwashing   #Renewables    #ClimateStrike        

You've been fooled by Greta Thunberg:"
18670,"#Excited #FridaysForFuture
Fittingday today...
Getting nervous. https://t.co/jEYYO5WBwy"
18672,"GretaThunberg: RT @edwinNamakanga: Pay Up for Loss and Damage

#FridaysForFuture 
#ShowUsTheMoney 
#PeopleNotProfits 
#PayUp4LossAndDamage https://t.co/AtrjEpfVQI https://t.co/WZa5QOCqtd"
18676,We are here! Soon we will have a banner! Here until 12noon. #FridaysForFuture @fischerdata https://t.co/0d7WaxWOgA
18679,"💚 Neues Video von Fridays for Future DE:

#fridaysforfuture

🌳 13. Why is tackling climate change vital to peace? | ""Our house is on fire!""
➡️ https://t.co/KyIww8Cw8y"
18692,"@CopseOfTrees The sharepic is made by fools for fools.

#GretaThunberg never claimed to be a scientist.

Dr. Judith Curry (@curryja) does NOT consider man-made climate change to be a hoax and does have media presence.

#FridaysForFuture"
