index,tweet,label
18840,"Our discussions  at Githima TV where we shared about the effects of #climatechange  #COP27 about our organisation https://t.co/W9cUfpSjQk and solutions that the government can offer. 
#FridaysForFuture #WeDontHaveTime #ClimateCrisis
#ClimateActionNow https://t.co/wyp42ykpmY https://t.co/9hQWzCffyY",0
18843,".
How #Bristol communities are building grassroots action to tackle #climatechange 
via @MattyEdwards23 @TheBristolCable

https://t.co/GEHQe98s0i

#climateaction #climate #renewables #RacetoZero #actonclimate  #ClimateEmergency #globalwarming #fridaysforfuture
#",0
18844,"We need #climate_justice, and we fight for it worldwide! 
#FridaysForFuture https://t.co/vMOqOmE8cD",0
18845,"What is wrong with #Japan 
Where are the environmentalists 
We must stop adding more fossil fuels to the climate fire 
#ActOnClimate #AirPollution #ClimateAction #ClimateCrisis #ExtinctionRebellion #FFF #FridaysForFuture",0
18846,"✊ Just 6 days until the 🌏Global Climate Strike🌍 #PeopleNotProfit

Worried about our future? Worried about hellish climate reports? No people to talk to about it? This strike is *your* platform 🔉🔥 Let's go!!

Below is the map of our itinerary ⬇️
#FridaysForFuture #Climate https://t.co/LTKoTlzRUS",0
18850,"March 25th #International #ClimateStrike 
--------
#FridaysForFuture
#Japan 
🇯🇵",0
18852,Time is the only thing we can’t recycle. #Sustainability #Recycling #Fishyfriday #Environment #ClimateAction #PlasticPollution #uprootthesystem #fridaysforfuture #SeaHorseArmy,0
18853,"There will be no justice, just greed's leftovers if we are going to live in a scorched earth. 

~ Jasminka 

#ClimateCrisis #greed #ClimateEmergency #FossilFuel
#SDGs 
#FridaysForFuture",1
18854,"New study: Carbon emissions from tropical #deforestation are far higher than previously thought, doubling in just 2 decades and continuing to accelerate  https://t.co/GnEeQZHCj1 

#FridaysForFuture #ClimateStrike #GlobalClimateStrike #PeopleOverProfit",0
18855,"Climate Justice is pro peace and anti-war. Let's mobilize.
#climatejustice #Ukraine #climatecrisis #ExtinctionRebellion #FridaysForFuture",0
18856,".
(not just the Canadian) finance industry has “an obligation” to act on #climatechange
via @WealthProCA

https://t.co/NIEfvxf8id

#climateaction #climate #renewables #netzero #RacetoZero #actonclimate #climatejustice   #fridaysforfuture
#",0
18857,"#NewsForTeens
Indoor vertical farming is becoming a hot business trend as climate change, the pandemic and the war in Ukraine have made it more difficult to produce and transport food. Here’s more: https://t.co/Jylw9I7MJd #FridaysForFuture",0
18859,"Murdoch media is bad for the planet 
They are fossil fuels industry puppets begging for advertising money.
#climate #ClimateCrisis #environment #nature #ExtinctionRebellion #FridaysForFuture",1
18860,"March 25th #International 
#ClimateStrike 
-------
#FridaysForFuture 
#Angola 
🇦🇴",0
18862,School strike for climate action #FridaysForFuture #PeopleNotProfit #climatechange https://t.co/98JVdemzZd,0
18863,"School strike week 218. #FridaysForFuture #ClimateStrike #PeopleNotProfit
Blog -
https://t.co/dvwgvAZpBi
#StopTheFlights @1StrongVoice @FreefromTorture We say no to War, Gas, Oil Fields, Cheap Labour &amp; Modern Slavery 👇🏾
@MarshSongs 👏🏾🧵 #Retweet https://t.co/gzfW9lR7ob",0
18864,#FridaysForFuture week 83. #EndFossilFuels #NotMyTaxonomy #PeopleNotProfit @FFFUnitedStates @POTUS @GovChrisSununu @maddyspring21 @PatMartin4NH https://t.co/AOkOz3iAzR,0
18865,"Climate change is making weather events more extreme 
We must stop adding more fossil fuels to the climate fire 🔥 
#ClimateCrisis #ClimateAction #environment #ExtinctionRebellion #FridaysForFuture #gosolar #nocoal",0
18866,"We need a safe tomorrow
#SchoolStrike4Climate 
#FridaysForFuture 
@Riseupmovt @RiseUpMovDRC @RiseupmovtKe https://t.co/WTTfGLUNq9",0
18869,"#ClimateCrisis  #ClimateAction   #GlobalWarming #FridaysForFuture     #ClimateChange  #Greenwashing #Renewables   #ClimateStrike   #ExtinctionRebellion         

You've been fooled by Greta Thunberg:",1
18870,@GeraldKutney @PierrePoilievre they are stealing the future from their own children whom they should instead be stewarding it for #fridaysforfuture #leaveoilintheground #banprivatecars,0
18871,"School strike week 195 in Scotland

🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤

#PeopleNotProfit #FridaysForFuture #SchoolStrike4Climate https://t.co/lSFuHLSU4C",0
18872,"On that same day, our Champion @bonita_murungi will be Launching Her 3 book entitled #LifeOfAForest 

She is a Climate Change Activist that will stop at nothing until everyone plays their roles in protecting the environment.
#EarthDay2022 #ClimateJustice #FridaysForFuture https://t.co/FBLsKdy3rm",0
18873,"Nice Work! Well done!

Results for Week 182 Feb 11 
Strikes:  842 (up from 814)
No. of People: 1350

#FridaysForFuture #ClimateStrike #PeopleNotProfit 

Register: 
https://t.co/aFNmqjkGYJ

Source:
https://t.co/26T1X3qGKG",0
18874,"Politicians + corporations that fund them are setting our future on fire + standing by while we burn. Our lives, and those of the marginalized communities already on the front lines of the climate crisis, are not disposable. This is #whywestrike. #FridaysForFuture #earthday2022 https://t.co/Y3KYn3Tj8n",0
18875,20+ yrs of #Climate activism. 50+ yrs of climate #Science + #FridaysForFuture + #ClimateStrike s +#Advocates.   THANK YOU SENATE for passing the biggest funding for the #ClimateCrisis is US history.  Though far from perfect-the whole world will benefit. #NoPlanetB #InThisTogether,0
18876,"#fossilgas peddlers finding ever new ways to sell more #fossilfuel to burn our planet, eliminate insects, accelerate #climatechaos. 
They won't rest until it's all dead. 
Stop the harm.
#RespectEarth
#OnePlanet 
#FridaysForFuture https://t.co/jy9n0ZWNWb",1
18878,"Can This $22 Billion Megaproject Make Nuclear Fusion Power A Reality?

https://t.co/x62cVIxpXq

#FossilFuels
#ClimateCrisis
#FossilFuelSubsidies
#Pollution
#ChemicalPollution
#PlasticPolluton
#FridaysForFuture
#ClimateTalk
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees",0
18880,RT @FFF_Scotland: Global Climate Strike makes it way down to Parliament in Edinburgh!! ✊✊ #ClimatsStrike #TheKidsAreNotAlright #FridaysForFuture https://t.co/DccnPy4wOH,0
18881,"Humans are causing life on Earth to vanish

https://t.co/P7yuaYjqdc

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees https://t.co/23NgHM2fgq",0
18882,"#FridaysForFuture #GretaThunberg
FFF = 666. Greta Thunberg, the WEF &amp; build back better are fronts for #satan. https://t.co/uRnK9o9TWy",0
18883,"Enough said! #PeopleNotProfit #ClimateJustice #ClimateStrike #FridaysForFuture 

@WakioDorcas @charlotteauman1 @Obuya_Erik https://t.co/pzbxOMqbyo",0
18884,".
Biden calls for #climateaction ahead of historic legislation
via @EENewsUpdates @POTUS

https://t.co/wAmHfOejCI

#ClimateChange
#energy  #climate #renewables #netzero #RacetoZero #actonclimate #climatejustice #ClimateEmergency #globalwarming #fridaysforfuture
#",0
18885,GretaThunberg: School strike week 202. #FridaysForFuture #ClimateStrike https://t.co/4wmUCj3fnr,0
18887,"Krugman: “those people hoping for bipartisan efforts on climate are probably deluding themselves. Environmental protection is now part of the culture war, and neither policy details nor rational argument matters.” #ActOnClimate #FridaysForFuture https://t.co/9HXENxMicD",0
18888,"@ProgIntl High time for real change &amp; to wrestle power from the corrupt world systems &amp; governments! #ActNow
Govt+SystemsChange=PlanetarySurvival+Citizens Assemblies=OurOnlyHope #ecocide fuels #war UK #PCSCBill CDN #EmergenciesAct #FridaysForFuture  #CitizensAssemblies #ExtinctionRebellion",0
18890,"What Will Happen If Earth Keeps Getting Warmer? | Avoiding Apocalypse | Spark

https://t.co/YE9MXZcv0g

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateTalk
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees",0
18892,"School strike week 226. #FridaysForFuture #ClimateStrike #PeopleNotProfit 
Let's 
Address 
Homelessness 
No Place To Call
Home!
#NFTCommunity #NoJusticeNoPeace 
Check out my new item on OpenSea! https://t.co/NBtHvRtolI via @opensea @Fridays4future @fff_europe #RT
@GarnettsRange https://t.co/rjbSBkG2l6",0
18893,"Thank you for your work &amp; sharing! 

Please join and twiff All Activists Awesome work!

❤️🇺🇦🇾🇪☮️🌍🌏🌎🌳🌱🌿🌺🌼🏵️🌻🌞🦋

Getting you on the #FridaysForFuture.org/map

@FFFMapCount

#Twiff, 1, #EarthDay, Uganda, Jinja",0
18894,"Ukraine-News: ++ Neubauer considers nuclear power plant stretch operation to be acceptable ++
 #2022 #Alliance90TheGreens #ApplePodcasts #armedforces #Bachmut #BalticStates #BlackSea #Bosphorus #CNNTurk #dailymirror #Donetsk #energytransition #FridaysforFuture #Funkmediagroup... https://t.co/PQQB7yekyO",0
18895,"Coastlines are disappearing, We can not adapt to Loss and Damage.
#BiodiversityNotOil #FridaysForFuture #LossAndDamage #ClimateCrisis #ClimateEmergency https://t.co/dQF2tQAjoK",0
18896,"the #ClimateCrisis is a crisis of rampant inequity, pervasive injustice, permeating oppression and omnipresent exploitation of people, and planet..

https://t.co/6wut35hCDI

#FridaysForFuture
#ClimateStrike
#ClimateDenial
#ClimateTalk
#stopfossilfuel
#ClimateChange
#SavetheBees https://t.co/IVTJVC2QKx",0
18897,"It's been hard to find positive ideas for the last few weeks, but it's the #11thhourforclimate and we can do a lot to reduce our impact on the climate individually, as well as influencing change at the top. #fridaysforfuture
https://t.co/GfrzjWGec9",0
18898,Two important steps: believe in a safe &amp; better future and build clean &amp; #renewableenergy. #AfrikaVuka @350Africa #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/iyXxoWTGpL,0
18899,"Imagine deserts transforming into jungles.

Dead oceans growing back into forests of coral. 

Join us 🫡

RT &amp; Like to help us spread our vision 😤
#NFTdrop #Tezos #FridaysForFuture https://t.co/FnZMX0NrSH",0
18901,"#UniClimateStrike in Stockholm! Our strike will go on. We stand up for a global democratic system beyond all structures of dominance (gender, ethnicity, class...) and a life in dignity for everyone. #PeopleForFuture #FridaysForFuture https://t.co/DHH7ph3eHC",0
18902,Save Congo Rainforest  @Riseupmovt @RiseUpMovDRC @FFFMAPA #FridayThe13th #FFF #FridaysForFuture #ClimateStrike #ClimateActionNow #ClimateCrisis https://t.co/mOTu504d6c,0
18904,"Week 227, Dec 23

We gained democracy with #CivilDisobedience!
Now stop #ClimateCrisis!

#WeAreNotSafe #UniteAgainstClimateFailure

Stay under 1.5C or go to #HotHouseHell

#ClimateStrike #BeLikeWater #SaveTheBees #Iran 

#Twiff, 2, #FridaysForFuture, Australia, Cowes, 2022-12-23 https://t.co/TbXg1Cb8pe",0
18907,Time to Real #FridaysForFuture to make real impact on #SDGs to 2030 !,0
18908,"My new #art #painting is #OnEarth
""save the last dance for you and me_white buffalo_ 115 x 90 cm_oil on canvas_nov 2022_saxana _foto: helge / www.helge-saxana(dot)com 
#arctic #biodiversity #savetheplanet #Gletscher 
@S4F_INTL
 #FridaysForFuture #lützerath #Climate #nowar #COP27 https://t.co/3fkVAT7P2f",0
18911,"ENOUGH OF REQUESTING!!
WE DEMAND FOR #LossAndDamageFinanceNow 

* My Week21
#FridaysForFuture 
#GlobalClimateStrike

@Fridays4future 
@FFFMAPA 
@spicewarriors_ 
@Riseupmovt https://t.co/xY1IEYIPwL",0
18913,"@PlasticPollutes Yes we do , its killing us all now 
https://t.co/8QCTW33iwP
#environmental #FridaysForFuture #plasticpollution",0
18914,A non-existing future #FridaysForFuture  https://t.co/zVaedEESPR,1
18915,"Don’t be trashy, #Recycle. #Environment #ClimateAction #PlasticPollution #uprootthesystem #fridaysforfuture #SeaHorseArmy",0
18916,"We come first before profits!! The economy and the environment are like  two sides of the same coin,If we cannot sustain the environment we cannot sustain ourselves
#ClimateCrisis 
#FridaysForFuture 
#ClimateActionNow 
#ClimateEmergency",0
18918,Week 39th #ClimateStrike in japan🇯🇵! #FridaysForFuture #NoWar https://t.co/qATzjjFuUm,0
18919,"March 25 2022 Youth Strike for Climate in Liverpool  @Ys4c_lpool #FridaysForFuture 
#YouthClimateStrike 🌍 https://t.co/Qb12ks7KMD",0
18920,"#ClimateAction #ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture #Renewables #ClimateStrike #Greenwashing #ExtinctionRebellion  

Have you already read it?",0
18923,Yes we can fight against climate change and achieve a sustainable green planet for us all and the future generations... #wecandoit #WeCanDoThis #climate #ClimateJustice #ClimateActionNow #ClimateAndDevelopment #FridaysForFuture @IRepmonature @GneiGreen @TreesforplanetP @UNEP https://t.co/E98iHg3HiK,0
18924,"As climate dangers rise, scientists predict disasters before they happen.

Scientists are alarming us beforehand that #ClimateCatastrophes are going to happen.

So we know the danger Let’s do not Let Climate disasters happen anymore.

#FridaysForFuture 
https://t.co/Q24ImIiN8X https://t.co/gjFNOHpAJE",0
18925,"Who remembers this iconic speech? Our house will indeed be on fire (it's already warming up) if we don't do something quickly about the climate crisis. And the best thing anyone can do is to go vegan! 😊 🌱 🌱 

#GretaThunberg #FridaysForFuture #ClimateAction #GoVegan #climate https://t.co/pFpUJzli8X",0
18926,"School strike week 194. #FridaysForFuture #ClimateStrike #PeopleNotProfit #SchoolStrike4Climate
#NoJusticeNoPeace
Espiner, T. (2022). Shell profits nearly triple as oil prices surge. 👇🏾 https://t.co/9EclyNmMqH for more information.. #stopthesilence #BritishGasEnergyTrust https://t.co/pvlc9Gclb0",0
18927,"#FridaysForFuture tune for this week is ""Paint it black"" by the Rolling Stones. Fight to keep that 1.5ºC target alive, or just accept becoming the next Dodo? Meet your foe: The fossil fuel industry is like the tobacco industry on steroids, but with an army https://t.co/YVFsNQinSS",0
18928,"Adding your #ClimateStrike to the map.
Want to know how to do it yourself? You can find the manual in the bot's bio!
#twiff, 1, #FridaysForFuture, US, DC, Washington",0
18929,"@POTUS The future you keep talking about, according to climate scientists, will be a disaster for all living things.
Stop pretending please!
#1BillionClimateVoices
#FridaysForFuture
#ClimateStrike 
#PeopleNotProfit https://t.co/fAnvvwv12A",0
18930,"#NewsForTeens
Tel Aviv’s fighting traffic congestion and air pollution with the help of e-scooters and other measures. Here’s more: https://t.co/5KdVxsI5nl #FridaysForFuture",0
18932,"@GretaThunberg Our leaders aren't leading. Instead it's been left to young people to fight for our planet. 

Let's join them. Let's create hope.

#TheKidsAreNotAlright
#ClimateStrike
#FridaysForFuture

@GretaThunberg
@vanessa_vash 
@GreenpeaceUK
@Fridays4future
@parents4future
@FFF_Sweden https://t.co/7JzWxkbaV6",0
18933,"#SustainableLife #FridaysForFuture #Permaculture #HealthyLifestyle Living in communities focused on sustainability brings people safe environments, peaceful communities and freedom for individuals - great benefits. See a short post for details
https://t.co/WXjsrVe4cv",0
18934,"Want to see the faces fighting #climatechange? Check out these teenagers in #ParkCity ----&gt; https://t.co/z4ENkc9SaO

#SchoolsandClimateAction #climatestudents #actonclimate #FridaysForFuture #climateemergency #Utah @parkcityschools @SierraClubUtah https://t.co/Ok6oCrHfrc",0
18935,Climate justice is education justice.@Riseupmovt #FridaysForFuture https://t.co/dwgPvjADED,0
18937,"What Will Happen If Earth Keeps Getting Warmer? | Avoiding Apocalypse | Spark

https://t.co/psIt7c7Vhl

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#twiff
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel",0
18938,Let's listen to scientists @ScientistRebel1 fighting for #ClimateAction #FridaysForFuture #ClimateStrike,0
18940,"Thank you for speaking truth to crazy. We could use your voice in greatest crisis facing our habitat. Please join us!
@ExtinctionR @ClimateReality @UNFCCC @GretaThunberg #ClimateStrike #PeopleNotProfit #FridaysForFuture #1BillionClimateVoices https://t.co/VWyRP668WI",0
18941,"Kate Winslet Reveals A Shocking Truth About Our Planet’s Future

https://t.co/2h78p3DAHi

#ClimateCrisis
#MatOchKlimat
#ClimateTalk
#FridaysForFuture
#StandWithUkraine️
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees",0
18942,"Hi...I...am...TwiffBot.🤖
I'm still growing🌱 and now learning to put reports to the map.
Thank you for using my services, your work is now on the map.
https://t.co/T1uTw3W5Pr
#FridaysForFuture #ClimateStrike #FFFMapCount
Reported via @JanineClimate
https://t.co/4LQP2W2jza",0
18943,"The #India  government needs to do more to attract #Tesla to India.  Good jobs, sustainable solutions for environmental problems. #ElectricVehicles and #solarpower 

#RenewableEnergy #ClimateCrisis #FFF #EVs #CleanAir #sustainability #ClimateAction #FridaysForFuture",0
18947,"Here's an easy way for people who have yards to cut down on gasoline: Use an electric mower and charge and care for the battery and mower properly.

This is me using my electric mower for a neighbor who needed help. No problem!

#FridaysforFuture
#CleanEnergySolutionsWork https://t.co/6Gn0oUyaXn",0
18948,"#ClimateChange #Renewables  #Greenwashing   #ClimateStrike #ExtinctionRebellion #ClimateCrisis  #ClimateAction #GlobalWarming  #FridaysForFuture            

You've been fooled by Greta Thunberg:",1
18950,"Those in the GTA who want to take up the climate change challenge, rather than passing the buck to our grandchildren, are welcome to join us at 11 every #FridaysForFuture at the south end of Queen's Park. In 12 weeks, only one person came. Maybe the 13th Friday will be lucky.",0
18952,"@RikHJHarmsen @MainavdZwan @studio_pls @klimaatmars ""The #FridaysForFuture movement is an example of a social tipping point that has spread across the world and helped change people’s norms, beliefs and behaviour"".  En sociaal mandaat nodig om vicieuze cirkel te doorbreken: https://t.co/nHdwpEtlc4",0
18953,"#ExtinctionRebellion    #ClimateCrisis #ClimateAction  #GlobalWarming    #FridaysForFuture #ClimateChange #Greenwashing #Renewables    #ClimateStrike 

You've been fooled by Greta Thunberg:",1
18954,"#Renewables    #ClimateStrike #ExtinctionRebellion  #ClimateCrisis  #ClimateAction #GlobalWarming #FridaysForFuture   #ClimateChange  #Greenwashing    

You've been fooled by Greta Thunberg:",1
18955,"“Until recently, loss of land was the single greatest driver. But #climatechange is becoming a far more severe and ominous threat by drying out parts of the planet that were chronically wet. And that is absolutely catastrophic for a lot of insects.” #FridaysForFuture https://t.co/PusjnBTPzY",0
18956,"Happy Friday!

We continue to fight to save this beautiful world and we will not be defeated!

#FridaysForFuture #GretaThunberg https://t.co/gPrEPBrYww",0
18957,"#GlobalWarming #ClimateChange  #FridaysForFuture #ClimateStrike #Renewables #Greenwashing #ExtinctionRebellion #ClimateAction #ClimateCrisis   

You've been fooled by Greta Thunberg:",1
18958,@SirAlexKimutai @wambui_56 @ASBELKEMBOI7 @kevolwe_godfrey @FAITHJE56892542 @MassySoy @Brian_misiati @dankatam_ @Fridays4future We should make an affort of planting a tree or two every friday for our future #FridaysForFuture,0
18959,Greenwashing is a deceptive marketing tactic designed to foster the belief that a company is doing more to protect the environment than it really is. It often involves making false or misleading claims. #greenwashing #FridaysForFuture #ClimateCrisis #ClimateAction #GreenNewDeal https://t.co/cr77uurZxF,0
18960,"#FridaysForFuture #Climatestrike week 224 map results
Reporting rate 10%
1542 people
446 events
in 197 cities
in 55 countries

Check out the lists for more detail https://t.co/e0M6oR4Y9Z https://t.co/tGU4s8xAHK",0
18961,"Clara is a young Berkshire Vision member and is passionate about environmental issues and saving the planet. As it's #Youth &amp; Future Generations Day at #COP27 we are sharing her poem about penguins🐧 

#ClimateCrisis #FridaysForFuture #VisuallyImpaired #SightLoss https://t.co/hw6SA5vFGa",0
18962,"#BathPill means #ClimateAction 
#FridaysForFuture #COP15 #G20India 
@g20org https://t.co/4WMcgfTlyk",0
18963,"Proud to be a contributor in The World's Oceans: Geography, History, and Environment and stand in virtual support with young people who pledge to strike on Fridays for urgent climate change action. #KidLit4Climate #ClimateStrike #FridaysForFuture @ABC_CLIO https://t.co/sWk1RxVOBI",0
18965,"Governments are slow to combat #climatechange – or to empower women and young people to defend their communities from its impacts. 
But young activists are taking matters into their own hands!
#StopEACOP #FridaysForFuture
#ClimateAction #ClimateJustice
@LicypriyaK × @vanessa_vash https://t.co/W5KAXyTPGg",0
18966,NEW ° The Byrds — Turn! Turn! Turn! [4K] (Stereo) https://t.co/fGGN8s6bMW The time for #ClimateAction is now since the #ClimateEmergency is now &amp; will escalate into more catastrophic weather events world wide. #FridaysForFuture Time to change the system!,0
18967,"Week 75 for climate justice.
#fridaysforfuture 
#ClimateAction 
#ClimateEmergency",0
18970,"""Oil spill sprays crude into #Ecuador’s Amazon rainforest"" 

#FridaysForFuture 
https://t.co/hAXulcPy9j",0
18972,"The world recycling day is a day that is commemorated world wide every year on 18th march. Today we joined the environmental crusader in commemorating this day at the nanyuki dumpsite. #zingiramazingira #restorelaikipia #fridaysforfuture 

Rotten Ruto. Moses kuria https://t.co/R7yHcquggw",0
18973,"@DeveshSharanPa1 @DawnRoseTurner @twiff_bot @XR_TTT @Sdg13Un @NayonSorkarBD @jha_yatendra @inbusiness4good @Ros_Rodriguez_ @DoemenR @FFF_SAJ @fischerdata @fromjimbarnes @sigfusok @PTrebaul @FFF_Aus @ibraheemlass @TomsTweeters @KaoHua3 @solhog @FFFMapCount @Thakrarkhelan @FFF_Jour @Vinnisha8848 @endelstamberg @jojoju15 @arty_gital @monopolsiedler @luckmann2008 @XR_Aufstand @Alexand99589931 @voicetopeople @arifismail0 @Jnwamson @shantaw_nur @AnthonyGleeson4 @KabilaObbo @kaynair @krosenlund_com @Andrew88820142 @GeraldKutney @GretaThunberg @fff_tui @bella_linne @Midcoast_KNAG @ArubaFaruque @F4FYStrikers @COP27P @elokapina @Sarahhh_lndian Twiff reporting is building, nice work!

#ClimateCrisis #ClimateStrike 

#FridaysForFuture.org/Register
https://t.co/5QlGta5ulr",0
18976,"#ClimateCrisis 
#FridaysForFuture 
#ClimateEmergency 
Environmental disasters across globe in January 2022
Storms, floods, and volcanic eruptions are among the multiple natural disasters are reported in different areas of the globe.
@JanineClimate

https://t.co/Jt720qL3qv https://t.co/i2XJo8Zd1q",0
18979,These are some of the true heroes in the fight for a #future . Every chance they get they are up early and down by the shoreline of #Mumbai . I can't wait to join them in March.@cartercleanup #mangrovecleanupmumbai #FridaysForFuture https://t.co/IoaxdCnbQi,0
18980,"🧵 from @dktee on our new paper 'Perspective of UK adolescents on the youth climate strikes' in @NatureClimate. Free to read online (https://t.co/xJg7x2EJsI) + summary graphic

Another of Kath's PhD papers - congrats, Kath!

#EnvComm #FridaysforFuture #SchoolStrike #ClimateStrike",0
18981,Support the #FridaysForFuture #GlobalClimateStrike Friday March 25th There are digital actions in link below 👇,0
18982,"Fridays for Future :: Dec 30, Noon - Palo Alto Civic Center (Week #51) - https://t.co/nUp9ZNFpv5
#FridaysForFuture
#PeopleNotProfit
#ClimateStrike
#ClimateAction
#ClimateActionNow
#GlobalWarming
@FFFUnitedStates
@polimatt1
#SDGs
#Climate
#Biodiversity
#ActOnClimate https://t.co/PKhxPDtr8m",0
18983,#ecocide fuels #war #GreenpeaceCA https://t.co/9QTS8TaeLV Govt+Systems Change =Planetary Survival+Citizens Assemblies=Our Only Hope #FridaysForFuture #ActNow #UprootTheSystem #ExtinctionRebellion,0
18984,"#edinburghclimatestrike today!!! Remember global strike 25rh of March, meet us at Parliament at 11 to march to the city chambers!! #FridaysForFuture #schoolstrikeforclimate #Edinburgh #ClimateStrike https://t.co/YyWRrHV4iR",0
18985,"#FridaysForFuture #Climatestrike week 206 map results
Reporting rate 6%
374 people
509 events
in 229 cities
in 61 countries

Check out the lists for more detail https://t.co/e0M6oR4qkr https://t.co/5clrM3zDcE",0
18986,"So proud of my 9y old daughter, who participated in the global climate strike today. Go Mia!! 
#GlobalClimateStrike
#FridaysForFuture
#ClimateStrike https://t.co/45DVRMJ1uV",0
18988,"Kate Winslet Reveals A Shocking Truth About Our Planet’s Future

https://t.co/wMROtoDaN3

#ClimateCrisis
#MatOchKlimat
#ClimateTalk
#FridaysForFuture
#StandWithUkraine️
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees",0
18990,"#ClimateCrisis    #ClimateAction #GlobalWarming   #FridaysForFuture   #ClimateChange #Renewables #Greenwashing  #ExtinctionRebellion   #ClimateStrike            

You've been fooled by Greta Thunberg:",1
18993,Nice work @LauraOfTrees. Those of us who don't have access to spaces in which to plant trees should do the next best thing. Demand #ClimateActionNow every #FridaysForFuture at 11  a.m. in front of our respective legislatures. See you at the south end of Queen's Park every Friday.,0
18997,Outside- the #FridaysForFuture march is underway! This is for all our futures- take action #TimeIsNow  #Stockholm50 #PeopleNotProfit #AnotherWorldIsPossible https://t.co/w7oShEdN4a,0
18998,"Tomorrow will be my first-ever climate strike in Berlin. Time to prep my sign. https://t.co/NzGfojIViT  
#FridaysforFuture #ClimateStrikeBerlin #Klimastreik",0
18999,🇩🇪🇺🇦March 8 at 11 a.m. - protest rally in front of the Russian Embassy in Berlin. Send a strong signal together on this day and take to the streets! International #Frauentag #fridaysforfuture @FFF_Berlin #berlinhilftukraine https://t.co/Wg775oNlbU,0
19000,The youth climate movement continues to inspire us to work for #ClimateAction every single day. #FridaysForFuture #ClimateStrike #fossilfree,0
19001,"#ClimateStrike #ExtinctionRebellion #ClimateAction  #ClimateCrisis #GlobalWarming #FridaysForFuture #ClimateChange   #Renewables #Greenwashing   

Solar + batteries = 265g CO2 kWh.
450g = soil rich with CO2 destroyed (installation) +
Toxic waste dump from panels production.",0
19002,"Will we reduce the number of cars 100 times 
Or build billions of batteries and kill with it our planet?

#ClimateChange #ExtinctionRebellion #ClimateStrike #ClimateAction #GlobalWarming #FridaysForFuture #Greenwashing",0
19003,"The temperature in Iran reached 52.2°C (126°F), the hottest recorded on Earth this year

it is only June
&amp;
next summer 
will be hotter

:(

     https://t.co/bugR0hTdPj            

#ClimateCrisis #FridaysForFuture #ClimateAction #ClimateEmergency #ClimateBrawl",0
19004,"#FridaysForFuture #Climatestrike week 207 map results
Reporting rate 8%
106 people
498 events
in 225 cities
in 61 countries

Check out the lists for more detail https://t.co/e0M6oR4qkr https://t.co/9RUM8UkviF",0
19005,"@MichalGrzywa @msklimatyczny @GretaThunberg @Fridays4future @F4FutureCZ @parents4futureG @fff_europe Great banners. Well done. 💚 At the very least impose high carbon tariffs on Russian gas.

#ClimateStrike #FridaysForFuture",0
19007,"New Study Suggests Sea-Levels Could Rise More Than Scientists Previously Thought 💦🌡️
https://t.co/Ih6pvB3eVg
#ClimateCrisis #ClimateEmergency #ClimateAction #FridaysForFuture",0
19008,"#ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming  #FridaysForFuture #ClimateChange  #Greenwashing #Renewables   

You've been fooled by Greta Thunberg:",1
19009,"@GretaThunberg See you the 23 of September for the Global Strike 

2nd of September Swedish Election Strike
9th of September Swedish Election Strike

#ClimateStrike #FridaysForFuture 

https://t.co/Rr5eBHCwwa https://t.co/qdBNmij4v8",0
19011,"Hot poles: Antarctica, Arctic 40 and 30 degrees Celsius above normal @TOforFuture @FFFCalgary @fffstjohns @mbenergyjustice @yegstrike @CJusticeVic @FFF_Ottawa @fff_vancouver @GreenpeaceCA @ClimateFast 
#PeopleNotProfit #FridaysForFuture
  https://t.co/5Ih5HUTNVW via @physorg_com",0
19012,"#GlobalWarming   #FridaysForFuture  #ClimateChange #Renewables #Greenwashing  #ExtinctionRebellion  #ClimateStrike #ClimateCrisis  #ClimateAction             

You've been fooled by Greta Thunberg:",1
19013,"We can not adapt to climate crisis.
#ActNow
#FridaysForFuture 
#ClimateJustice 
@GeraldKutney @TKobusiingye @vanessa_vash @TomsTweeters @JanineClimate @endelstamberg @LicypriyaK @KambojAnanya https://t.co/ZRPiOkFqPa",0
