index,tweet,label
18203,The age of incinerators is over. Pause the Edmonton incinerator and review. North London climate action #TooBigToBuild #FridaysForFuture https://t.co/mxGa48KIUF #starvethebeast,1
18205,"Busy banner making this morning. Join us if you can: 

 #FridaysForFuture #Climate march #Aberystwyth #ClimateInterpolAber:
 
11.45 at Arts Centre/SU steps ➡️ Clock Tower for 12.30 https://t.co/Zh6VO4Kfhz",1
18206,"#FridaysForFuture people around the globe can take the #ClimateDaily pledge to break the deadly climate ""spiral of silence:""

https://t.co/Kxr3rFfGZS…

Let’s pull together to raise awareness! https://t.co/0bVvMoxIWH",1
18207,"#FridaysForFuture
#ClimateStrike 
#DigitalStrike
#ClimateStrikeOnline
#FightFor1Point5
#PeopleNotProfit
#TippingPoints 
Week # 149 https://t.co/sJkcNWFJEE",1
18208,"#airpollution kills twenty thousand on an average day, more than have died in the aftermath of all the meltdowns in the history of nuclear power. https://t.co/UCFvalBih1 via @LRB @dwallacewells #cop27 #climatechange #climatecrisis #fridaysforfuture #climateemergency #wildfires",3
18209,"The Nannas will be joining the #ClimateStrike on #FridaysForFuture at @DaveGillespieMP office in Taree, @ 9.30-11.30am
With the Fed election looming, #NannasSay....

#FundSolutionsNotPollution 

See more info 👇
https://t.co/3rSudWpBd4",1
18210,"“On 9/23 we go on strike again with #FridaysForFuture . For exit from #Fossilen , a basic #Verkehrswende , relief for low-income earners and support for the Global South to cope with #Klimakrise . All information and locations on https://t.co/3xuiLlwSe7”",1
18211,"Ongoing destruction of nature will result in stream of animal diseases jumping to humans, says report

https://t.co/NkEO9B2NKA

#ClimateCrisis
#ClimateTalk
#FridaysForFuture
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees 
#twiff, 1, #Fridaysforfuture, Sweden, Lund",3
18213,"#ClimateStrike Week 48
#climate is changing Fast as should our #ClimateAction too
Can be just by Planting🌳or Switching to #renewables That's it to Start⚠️
#FridaysForFuture 
#twiff
@ECOWARRIORSS
@Recycle_ow
@FFFMapCount
@biofuelwatch
@JunagarhMedia
@XRRebelEveryDay
@GeraldKutney https://t.co/kQamn121XU",1
18216,"#FridaysForFuture . Meet at College &amp; University (Toronto) at 11 am (the very south end of Queen's Park) Our future depends on YOU. @AntonyMarcil 
 #ClimateCrisis #ClimateActionNow #ClimateBrawl",1
18220,"Friday 4.2.2022.
Cold wave intensifies in Himachal; Keylong records lowest temperature at -6.9 degrees Celcius
#FridaysForFuture #climate #February2022 

https://t.co/g1MrPqD1J1

https://t.co/g1MrPqD1J1 https://t.co/tXBWadq46S",3
18222,"For serious #ClimateAction we need everyone on board but most importantly we need the global north to stop lip service. 
#schoolstrike4climate Week 158
#FridaysForFuture https://t.co/dKHnVcVZy4",1
18223,Surprising Climate Predictions For 2022 https://t.co/p9t3ILIv08 #ClimateActionNow #StopEcocide #FridaysForFuture,3
18227,"#Microplastics in sewage: a toxic combination poisoning our land

""Right now we are poisoning the land and, in all likelihood, poisoning ourselves. It could turn out to be one of the most deadly issues of all. And hardly anyone knows.""

#FridaysForFuture

https://t.co/RbZSLDTFgv",3
18228,"@patagoniaeurope @Carbon_Literacy @WRMLtd @patagonia is the carbon literacy project a pyramid scheme? Is the model to charge for training trainers, &amp; for more certifications. Seems a very slow way of educating the masses in a world of free information &amp; internet #FridaysForFuture @GretaThunberg #PeopleNotProfit",3
18229,"#ExtinctionRebellion      #ClimateCrisis #ClimateAction  #GlobalWarming    #FridaysForFuture #ClimateChange #Greenwashing #Renewables    #ClimateStrike 

You've been fooled by Greta Thunberg:",2
18230,"#ClimateStrike in India 
#FridaysForFuture #PeopleNotProfit",1
18232,"DOTS #FridaysForFuture #ClimateStrike Week 1. Let’s all join the dots by adding #ClimateChalking to the global mix each Friday. 
#FastChalking
#SlowChalking
#WildChalking
https://t.co/os4XczlE5T
#FreeAlaa
#FreeThemAll
✊🏽Connect the #DOTS 🐛🦋 https://t.co/EWzZkfFMxm",1
18234,"Humans are so destructive.
We are destroying the air, land and water resources we need to survive.
#ClimateAction #CleanAir #ClimateCrisis #deforestation #environment #ESG #FFF #FridaysForFuture #stopadani",3
18235,"Reduce #FossilFuels dependence and create safer local energy supply! #ClimateCrisis!

Please join! twiff All Activists Awesome work!

❤️🇺🇦🇾🇪☮️🌍🌏🌎🌳🌱🌿🌺🌼🏵️🌻🌞🦋

Getting you on the #FridaysForFuture.org/map

@FFFMapCount

#Twiff, 1, #EarthDay, India, Delhi",1
18236,"DISGUSTING DRAX - THIS HAS TO STOP!!! #ActNow #greenpeace #ExtinctionRebellion #FridaysForFuture #ecocide🔥#war🇬🇧#PCSCBill 🇨🇦#EmergenciesAct 
Govt + Systems Change = Planetary Survival
+ Citizens Assemblies = Our Only Hope",1
18237,"@emocionycambio @BeeAsMarine @GeraldKutney @KathyGrants @KAdnoub @Beijo11 @dunecat1 @pmagn @ECOWARRIORSS @climateguyw @DMDeDionisio @jimmy6334 @EarthAccounting @ddelich @armanwalker @drsharwood @Klinkmi @gvalan @Osmotheque78000 @SaleemulHuq @gtlang74 @energyisle @TonyHussein4 @Shambles151 @thepainterflynn @Ryanintheus @Samiknowsbest1 @ElizaWallace27 @LopezResists @nkagetsu @jmrbux2 @DrHugue @WaterVole @Jackthelad1947 @JimBair62221006 @elder_jodi @BSuhic Saudi Arabia = a #Desert
#KSA &amp; Many Other Places Face Huge #Floods

Should We Burn #FossilFuels Like There's No Tomorrow?

#ClimateCrisis
#Sustainability
#ClimateAction #SDGs
#Energy #DemVoice1 
#FridaysForFuture
@ChristineMilne @Jamestoupin @RosieM1919
https://t.co/pGI0GpqIFw",1
18238,🙏let’s make it happen #peopleNotProfit #FridaysForFuture one world one family one future #saveSoil 🌱💚🌍🌳,1
18239,"#FridaysForFuture 
❤️🕊️☯️
As the seas threaten to swallow up entire cities, the U.S. government’s incremental approach is becoming increasingly unrealistic. https://t.co/VrzaMdHLDm via @slate",3
18240,"Through photosynthesis, trees and other plants transform carbon dioxide from the atmosphere into carbohydrates, which they use to make stems, leaves and roots. The amount of carbon a tree can store varies a great deal.
Morning great people.

Safaricom | Kalonzo|
#FridaysForFuture https://t.co/3CQyYaeXtC",3
18241,"Australia will export its first load of liquefied hydrogen made from coal in an engineering milestone which could also lock in a new fossil fuel industry and increase carbon emissions.
#LNPfail #ActOnClimateVic #FridaysForFuture #Faiths4Climate 
https://t.co/ghIv9GaOlW",2
18242,"#Renewables #ClimateStrike #ExtinctionRebellion #ClimateAction  #ClimateCrisis #GlobalWarming #FridaysForFuture #ClimateChange  #Greenwashing   

Solar + batteries = 265g CO2 kWh.
450g = soil rich with CO2 destroyed (installation) +
Toxic waste dump from panels production.",3
18243,"Agriculture is one of the biggest sources of Greenhouse gases.

Be a part of the solution! 👇👇

Learn more about the relationship between Agriculture and climate change, and what you can do about it here:

https://t.co/Xl6zkY3YMR

#RestorEarth
#FridaysForFuture https://t.co/PRkZJaxsIw",1
18245,"Third panelist Clara Duvigneau, a #FridaysforFuture activist, discussed the objective of her group as well as aspects of #climatejustice for the young #generation all over the world. https://t.co/dScxS3CySZ",1
18246,"Week 208 
4 years of school striking but still things get worse.
Ink hardly dry on latest COP agreements &amp; UK Govt. announces a new coal mine, having lectured the world about moving away from coal. 
Unbelievable hypocrisy.
Climate leadership credibility = zero

#FridaysForFuture https://t.co/a5TVSyh5Sx",1
18247,"#FridaysForFuture   #ExtinctionRebellion 
How Naomi Klein, Josh Fox, 
George Monbiot, Ketan Joshi,  and many more lie to us

Every day. On  #ClimateChange &amp;  #GlobalWarming!

It's #Greenwashing &amp; these people keep lying to us about real green technology emissions, #ClimateAction:",2
18248,"School strike week 206. #FridaysForFuture #ClimateStrike #PeopleNotProfit #SchoolStrike4Climate ""Families, Individuals and  British Citizens.""
Are facing hunger It's time for solutions. https://t.co/Z2cvqjSoQB
🏷  @dontpayuk
@Fridays4future @GretaThunberg #TheClaudesSENLaw https://t.co/Y8uPxhwCu8",1
18249,"Climate justice now!

#ClimateStrikeOnline #Linköping week 109

#DigitalStrike #FridaysForFuture #ClimateStrike #klimatstrejk #klimat #climate #ClimateCrisis #klimatkris #ClimateBreakdown #UprootTheSystem #PeopleNotProfit https://t.co/TGONixNoMl",1
18251,"#FridaysForFuture school climate strikes resume across the world 

 - Hundreds of protests across seven continents in first action since Cop26 climate summit

#ClimateCrisis 
Story by @damiengayle 

https://t.co/2UXJyI6Fo0",1
18252,School Strike for Climate in Glasgow today!   We need a sustainable and renewable energy system that doesn’t force millions into poverty. #FridaysForFuture https://t.co/UN11co3kj3,1
18254,"Did the #Eleciton in #Italy slow down #ClimateCatastrophe?

#Fridaysforfuture #ClimateCrisis #ClimateBrawl",3
18255,"#ClimateChange #Greenwashing #Renewables    #ClimateStrike #ExtinctionRebellion  #ClimateCrisis  #ClimateAction #GlobalWarming #FridaysForFuture        

You've been fooled by Greta Thunberg:",2
18257,"Action to protest the construction of SukaTan (Yokosuka Coal-Fired power plants) in front of Suruga Bank in Kurihama, Yokosuka. #ClimateJustice #FridaysForFuture #BeyondCoal #NoNukes #NoWar https://t.co/2QLKl3pzkR",1
18258,"If the fossil fuel industry won't listen to reason, they'll listen to money.

Become a shareholder with https://t.co/Jqft4fnkZQ

A financial activist group creating changes within the industry, as shareholders.

#FridaysForFuture #TalkingClimate #GreenNewDeal #ClimateCrisis",3
18259,Great to see the action on #FossilFuelTreaty make it to the official #Stockholm50 update feed. Thank you to everyone from #FridaysForFuture @RiseUpMovt @parents4future for raising the volume with us 🔊🔊 https://t.co/HjJW6qHfuD,1
18260,".
#worldwide please share #Youth #Women #Mothers #Parents #Society #FridaysForFuture
#ClimateEmergency .#RespectMotherEarth
Greta Thunberg on the climate delusion: ‘We’ve been greenwashed out of our senses. It’s time to stand our ground’
by @GretaThunberg 
https://t.co/FUZXXdHaFs",1
18261,"#ClimateCrisis  #ClimateAction   #GlobalWarming #FridaysForFuture     #ClimateChange  #Greenwashing #Renewables   #ClimateStrike   #ExtinctionRebellion         

You've been fooled by Greta Thunberg:",2
18263,"We call on everyone to join in the call for climate action and also participate in saving our planet earth.
@GretaThunberg
#ClimateAction
@vanessa_vash
#FridaysForFuture https://t.co/VIRsGOAilO",1
18264,"Climate justice is about recognising the interconnectedness of struggles and, in doing so, fighting for solutions to the climate crisis that not only reduce emissions but create a fairer and more just world in the process.

#ClimateStrike
#FridaysForFuture 
#ClimateAction
#Twiff https://t.co/NPVZEbwpp4",1
18267,Week 154 of #fasting on #Fridays for the #ClimateCrisis. Week 154 of striking from #working &amp; #shopping on Fridays for the #ClimateEmergency. #UprootTheSystem  #GlobalWarming #climate #ClimateStrike #ClimateAction #ClimateActionNow #ClimateJustice #FridaysForFuture #waterislife https://t.co/kdCziv1oIJ,1
18269,"Thank you very much for your 3.5 years of determination.💕
You can use @twiff_bot to record your strike on the FFF map:
#Twiff, 1, #FridaysForFuture, UK, Belfast",1
18270,"From the experience of one of the worst droughts in Karamoja, to landslides in Mbale &amp; Kasese.
#ClimateCrisis in Uganda is really very severe.
We need to act now, b'se it's getting worse. 
@GretaThunberg @vanessa_vash @FFFMAPA 
#ClimateEmergency #ClimateJustice #FridaysForFuture https://t.co/kiRPYY3Rn5",1
18272,"POTUS plan to sell EU 50 billion m3/y LNG “until at least 2030” at 9% leakage (Stanford study) commits US to 70 MtCO2e/y new GHG emissions or half a gigaton over 7.5 yr to 2030. Thanks, Joe.  #FridaysForFuture @tnatw @danmiller999 https://t.co/pajxBJn1AU",2
18273,"We need celebrities to realise that they are leaders, and to lead by example when it comes to climate action because they influence us so much. 

Read more:
https://t.co/bpGqHfvEYq

#privatejets #privatejetlife #celebrity #ClimateCrisis #ClimateAction #FridaysForFuture https://t.co/c1CDpDVDXT",1
18274,"If you're in Falkirk tomorrow at 11am, please join @FFF_Scotland &amp; @foeFalkirk at the Falkirk High Street bandstand for a special climate strike in soldarity with the #GlobalClimateStrike: https://t.co/dsXwn9i160 All welcome! 🌏🌏💚
#PeopleNotProfit  #FridaysForFuture https://t.co/vm5STCkKnN",1
18276,Earlier inaction is now leaving the world’s politicians facing a fossil energy cliff: stalling on starting the clean energy transition leaves no option but rationing to save civilization. #fridaysforfuture @Sen_JoeManchin  https://t.co/IbXVmWL9S1,3
18280,"Today Is Strike Day!

Graphic Credit:@AbdullahClimate 

#StandForPlanet #ClimateStrike
#FridaysForFuture https://t.co/ZEfbB7x3Xy",1
18282,"@iamReneValle @christina_21700 Of course, Trump is too uneducated to understand that, but the path that #FridaysForFuture proposes is not to make oneself dependent on Russia, but to become independent with renewable energies.

And no one in Europe will freeze to death from it....",1
18284,"@jackbar_ed @MccailColl @FFF_Scotland &gt;leading us to climate catastrophe. Capital only offers war &amp; profiteering but the common people of the world, the 99%, whatever it’s called, as Jack says, demands solidarity &amp; striking against capital, as this #FridaysForFuture embryo shows- the key to the revolution needed 💚✊",1
18286,"#DigitalStrike week 131
Wealthy nations are most responsible for #ClimateEmergency while those least responsible are most impacted by its effects.
#ClimateActionNOW!
#ClimateStrikeOnline
#FridaysForFuture
#BoomersForClimateJustice
@ClimateCrisis @POTUS @VP @ClimateEnvoy
#COP27 https://t.co/41o8yiniHd",1
18289,"https://t.co/rN8wSTddNR #EuropeofAllPeoples #CoFoE #Climate #FridaysforFuture #selfdetermination #FreeTheNorth #IndyWales #Indyref2

""The MoU was signed between #Scotland’s floating wind cluster DeepWind and Wind’Occ, the regional offshore collaborative in the Region #Occitanie""",3
18290,"My 103 weeks.
#climatestrikeonline 
#fridaysforfuture #climateaction                                
#ClimateEmergency
#NoWar https://t.co/qwlpu0Styj",1
18291,"New research shows that hotter temperatures in late spring and summer were associated with higher rates of emergency-room visits for children and adolescents, adding to a growing body research on the topic #ClimateAction #FridaysForFuture #ItsAKidsIssue https://t.co/2lkeMYOXLr",3
18294,"The fight against climate change will not stop until world leaders take the problem seriously.
#FridaysForFuture 
 #PeopleNotProfit
@GretaThunberg https://t.co/AFqa1bsrjZ",1
18295,"Happening now!
@ClimateUniv joint sessions on What role for universities in the climate crisis? An international dialogue
#FridaysForFuture 
#cop27egypt 
#cop27Egypt2022",1
18297,"@ZBicycleCamp Anyone who claims that #GretaThunberg is responsible for the hunger crisis in #SriLanka is obviously not in his right mind....

#FridaysForFuture 
https://t.co/iGtlisW9p9",1
18298,"🌍🌿👇 Solidarity Greta and fellow strikers.!✌️💚🌱
School strike week 192: 🗣️📢🆘🔥🌊🌍🌊🔥🆘🌿
#PeopleNotProfit 
#FridaysForFuture 
#ClimateStrike ✊🗣️📢🌍🌿",1
18300,"The action we take today will stabilize our climate decades in the future.

#uprootthesystem 
#fridaysforfuture 
#riseupmovement https://t.co/BopTk8DC7O",1
18301,"Stop the Gállok mine!

A mine would violate #IndigenousRights, destroy the living conditions for the different species and pollute the area for generations to come.

Petition (in Swedish): https://t.co/iebzDyGB37

#ClimateStrikeOnline #Linköping week 93

#FridaysForFuture https://t.co/aidMyVeF34",1
18302,"Our climate strike this week is in support of the #stopjackdaw campaign, against the proposed jackdaw gas field in the North Sea that the government isn't doing ANYTHING about! We want climate justice now! #FridaysForFuture #nomorefossilfuels
@StopCambo https://t.co/WOtgmnNgJB",1
18304,"10% swing for #VoteClimate
#Australia

Denying governments like Morrison are out of Lies!

Make our governments show some love by telling the truth ....

Great #Teal! 

Next country?

#auspol #ausvotes
#ICAC for #ClimateCrisis 
#FridaysForFuture",2
18305,Climate Strike week 195 in Glasgow! Sending solidarity to the activists at COP27 demanding better from our leaders #FridaysForFuture #ClimateStrike https://t.co/U08lglpkeW,1
18307,Climate Strike Week 19: the whitebark pine has just been listed under the Endangered Species Act. This tree has the potential to be resilient under climate change if it can be saved. #climatestrike #FridaysForFuture #climatestrikeonline #biodiversity  https://t.co/cmjiwu8aoA,1
18309,"It is far too dangerous now to compromise #ClimateJustice for developing countries over individual greed

#Climate misinformation linked to devisive political agendas/legacy business/nondisclosures need to be prosecuted urgently

#Africa
#COP27

#ClimateAction
#FridaysForFuture",3
18310,Week60 #ClimateStrike #fridaysforfuture #extinctionrebellion @potus @vp @ursulavonderleyen @emmanuelmacron @leonardodicaprio #ActNow @youthforclimatefr @extinctionrebellionfrance https://t.co/9tG1cCWMt6,1
18311,"The Chemical industry essentially has had a free pass to continue business as usual, despite its role in the climate crisis and other environmental harms.

https://t.co/MlR6XqpbUt

#FossilFuels
#ClimateCrisis
#Pollution
#FridaysForFuture
#ClimateTalk
#ClimateChange
#COP27 
#cop",3
18313,Neulich vom #Klimaschwindel. RECORD OCTOBER ICE GAINS ON GREENLAND; LOW SOLAR ACTIVITY PERSISTS; + UNPRECEDENTED GAMMA-RAY BURST “MADE CURRENTS FLOW IN THE EARTH” #Klimakrise #Klimakatastrophe #Klimaschutz #FFF #Fridaysforfuture  https://t.co/Efd5w7tzyA,3
18314,"@TheRealNumber6 @RisePDX @Jackthelad1947 @seth_leitman @debraruh @charluv2011 @wernerkeil @pegb_ @SaleemulHuq @raduede @Tecgale @MarianSmedley @kirillklip @MLCzone @NPSusa @iwantmynbn @enricomolinari @Hal_Good @OlumideIDOWU @lalitapetila @sddphoto @AdamRogers2030 @JukkaPSeppl @lillith6 @climateguyw @markburgerenerg @suzlette333 @ProfStrachan @01000011CS @MarcVegan @JohnRMoffitt @dannyksfun @NJdoc @a_fly_guy @suekhi @EarthAccounting @JJ_Angelus @Grondavia @machonejack @Avonan @KAdnoub @7adair @kcorr54 @jurylady5 @Totalrecoverys1 @AKMHolst @drsharwood Great, We Need More
#Solar #Energy The Good Power
Tackling Extreme Poverty &amp; the #ClimateCrisis!

Kindly Share, TY

#ClimateAction #Carbon
#Africa #FridaysForFuture
#SDGs #DemVoice1
#Sustainability
#EnergyTransition
@mwt2008
@CurieuxExplorer
@JunagarhMedia
https://t.co/w13VyJUUM2",1
18315,"Who else can't wait to take action on the streets of the world 🌐 tomorrow. For those of you who can take to the streets please do .#PeopleNotProfit #FridaysForFuture #GlobalClimateStrike 
Here is all you need to know about the strike .👇 https://t.co/uN3zlGEagX https://t.co/flJ92aFK61",1
18316,"#EFA22 #FridaysForFuture 

#Climate strike at the #europeanforumalpbach - many participants have gathered and are calling on politicians and business to speed up the energy transition. #NewEurope
Do you have the feeling that the protesters chose the right place at the right time? https://t.co/15BWm16LeL",1
18317,"How climate change is calculated?

https://t.co/W9ZvmxEvJO

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#twiff
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel",3
18318,"Announcing the new @twiff_bot here to help you get your #ClimateStrike on the map.
Want to know how to use it? You can find the manual in the bot's bio!
#twiff, 1, #FridaysForFuture, US, Texas, Houston",1
18319,"#GlobalWarming #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing  #ExtinctionRebellion #ClimateAction #ClimateCrisis 

You've been fooled by Greta Thunberg:",2
18320,"“Freedom is elusive - We are free to starve, free to burn, free to die"" #ecocide fuels #war Govt+SystemsChange =PlanetarySurvival+CitizensAssemblies=OurOnlyHope #FridaysForFuture #ActNow #UprootTheSystem #ExtinctionRebellion #GreenpeaceCA https://t.co/9U2caPqiGR",1
18322,"Sir David Attenborough's Address to World Leaders at COP26 – Speech in Full

https://t.co/97gL9Rs9Sz

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateTalk
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees",3
18324,"#Renewables #Greenwashing #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture #ClimateStrike   

You've been fooled by Greta Thunberg:",2
18325,GretaThunberg: School strike week 215. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/WdsRk6V7lA,1
18326,"#FridaysForFuture #ClimateStrike week 16 you can accomplish a lot in a life. Don't give in to cynicism. You can sculpt yourself into a most potent tool to make meaningful change. We all can make a difference, make an impact, if we try if we focus our efforts. And you aren't alone https://t.co/gGGo3Sn5jA",1
18327,"Save Earth, Save Yourself
#UprootTheSystem
#StandForPlanet
#FridaysForFuture",1
18328,Week 162 of fasting on #Fridays for the #ClimateCrisis. Week 162 of striking from working and shopping on Fridays for the #ClimateEmergency. #MindTheGap #uprootthesystem #globalwarming #climate #ClimateStrike #ClimateAction #ClimateActionNow #ClimateJustice #FridaysForFuture https://t.co/6JUMWxvD1v,1
18329,"Amazing action!
I made an estimate how many people joined the climate strike, let us know if it's inaccurate.
#twiff, 250, #FridaysForFuture, Kampala, Uganda",1
18330,Getting ready for @bhamys4c stike for climate emergency! @friction_arts #fridaysforfuture #GlobalClimateStrike https://t.co/QbzAhxrpWM,1
18331,"🗣️📢🆘🔥🌊🌍🌊🔥🆘🌿👇 Solidarity.! @KabilaObbo and fellow strikers.! ✌️💚🌱
#ClimateStrike 🇺🇬 
PLEASE STOP #EACOP 🗣️📢⛔🛢️🛢️🌍🛢️🛢️⛔
#SchoolStrikeForClimate 
#FridaysForFuture",1
18332,"Even the young generation demands for climate justice 
@Riseupmovt 
#fridaysforfuture https://t.co/vgSTUsPs7S",1
18333,"@WeDontHaveTime CLEAN ENERGY RETORT™/

@GretaThunberg, With #FridaysForFuture, Just Look At What You Started!! 

Thank You!! 

^TJT
CER",1
18334,"This Friday is definitely one our future depends on. Glad to see the causes joining up - as we should, for our shared peaceful future on this Planet 💚

#FridaysForFuture thank you for all you do now for #Ukraine",1
18335,"The climate disaster is here !! wake up and see the truth!!

https://t.co/bvzXgEQx4L

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees",1
18336,"The 1972 Stockholm Conference on Human Environment was unprecedented, this year @StockholmPlus50 so far has been the most inclusive global event with many youth voices. This event will shape our collective future for better!

#Stockholm50 #RestorationX10000 #FridaysForFuture",1
18337,"#ClimateChange #Renewables #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis  #GlobalWarming #FridaysForFuture 

You've been fooled by Greta Thunberg:",2
18338,"#HandsOffTheGreenbelt #repealbill23 #onpoli #COP15montreal⌛@CanadianPM @s_guilbeault  @DavidPiccini #ActNow #ExtinctionRebellion  
#ecocide🔥#war 🇨🇦#EmergenciesAct🇬🇧#PCSCBill #FridaysForFuture Govt+SystemsChange
=PlanetarySurvival+CitizensAssemblies=OurOnlyHope",1
18340,"#BurnCapitalism 
Not Coal, Oil and Gas!
#FridaysForFuture",1
18342,"School strike week 169 in Ullapool. Scotland.

Recent ongoing events have shown us that if ever there was a time to transition to green renewable energy then that time is now !

#StandWithUkraine #PeopleNotProfit #Ukraine #EmbargoForPeace #ClimateStrike #FridaysForFuture https://t.co/NC35oKV8hx",1
18343,"#GlobalClimateStrike, week 151: 

Meet Change Drivers:
first up, Emily Penn, a skipper and ocean advocate 
(3-minute video).

https://t.co/cXmd8pa60H

#PlasticPollution #HabitatDamage #ItsTimeToAct
#FridaysForFuture #Water #Oceans #BiodiversityCrisis #Biodiversity #ToxicChemicals",1
18344,"We've had a successful #ActivistTraining of 55 youth today. 
Youth need to be equipped with the right skills and knowledge in order to tackle the #ClimateCrisis. 
#ClimateJustice #FridaysForFuture https://t.co/qMJD2tEBwO",1
18345,"#ClimateCrisis #ClimateAction #GlobalWarming   #FridaysForFuture   #ClimateChange  #Renewables #Greenwashing   #ExtinctionRebellion   #ClimateStrike            

You've been fooled by Greta Thunberg:",2
18346,Week 155 of #fasting on Fridays for the #ClimateCrisis. Week 155 of striking from working/shopping on Fridays for the #ClimateEmergency.#UprootTheSystem  #GlobalWarming #climate #ClimateStrike #ClimateAction #ClimateJustice #FridaysForFuture #wildfires #heatwaves #FloodInPakistan https://t.co/bQxff92acA,1
18347,"You, we, all of us won't find a solution [to the climate crisis] unless you, we, all of us, make it personal. Because I've found it's only when something is deeply personal that we find the commitment and energy we need to accomplish it.
- Ken Dryden

#fridaysforfuture https://t.co/vD80597wHA",1
18348,"#NewsForTeens
Extreme heat has been hitting places from India to North America, and it’s even pushed the UK to issued its first-ever red warning for exceptional hot temperatures. Here’s more: https://t.co/ROkFgzOmSy #FridaysForFuture",3
18350,Picture this — your carbon emissions as plastic straws https://t.co/FKy9ZO6PFo via @NatObserver #ClimateActionNow #FridaysForFuture #stopecocide,3
18351,"#FridaysForFuture #ClimateChange #Renewables #Greenwashing #ClimateStrike #ExtinctionRebellion  #ClimateAction #ClimateCrisis  #GlobalWarming    

You've been fooled by Greta Thunberg:",2
18353,"From being arrested because of speaking up against #EACOP to a #StopEACOP Workshop and to a climate protest. 

We are a generation of ambitious, restless, determined, persistent and united people. 
#StopEACOP #FridaysForFuture 
#ClimateStrike https://t.co/jYLwiy4p7H",1
18354,"BBC UK GOVT - HELP!!!  #ActNow #ExtinctionRebellion #FridaysForFuture #greenpeace #ecocide🔥 #war🇬🇧#PCSCBill 🇨🇦#EmergenciesAct 
Govt + Systems Change = Planetary Survival
+ Citizens Assemblies = Our Only Hope",1
18355,"#climatestrikeonline week 127:

Below is a map showing the drought conditions in Europe, which has persisted for much of the summer. Many areas are in red (alert) status, indicating vegetation stress.

#climatestrike #fridaysforfuture https://t.co/rdrA2qVz80",1
18356,"A great turnout on Friday at the COP27 protest starting at Trinity College Dublin marching to the Dáil! Thank you to everyone who came out to support and speak 🙌 
•
•
#animalrebellionireland #cop27 #climateemergency #plantbasedfoodsystem #extinctionrebellion #fridaysforfuture https://t.co/g7ujJedEHC",1
18359,"Can #AR HELP to INFORM the PUBLIC about #BIODIVERSITY LOSS? Ask @IPtechAR (#SDK &amp; #WebAR) 

#ForNature #COP15 #FridaysforFuture  #iNaturalist #StopExtinction  @iNaturalist @UNEP @UNBiodiversity @GretaThunberg @LeoDiCaprio @DavidSuzukiFDN @FAODG @_FAOclimate @Fridays4Future",1
18361,"It is just a day to the Lake Victoria shore clean up.

We believe that plastics &amp; other water pollutants should not be dumped in water bodies for safety of aquatic life.

@Fridays4FutureU @Fridays4future @NakabuyeHildaF @vanessa_vash
#Lakecleanup #ClimateAction #FridaysForFuture https://t.co/ydYEvQHyAG",1
18362,"@OptimisticRight @lydiavanh You just weren't smart enough to get her joke...

#GretaThunberg #FridaysForFuture #COP26
https://t.co/uPMGrYD6eW https://t.co/xAP4x8vceU",1
18363,"🗣️📢🆘🌍🆘🌿👇 Solidarity Cecilia.!✌️💚🌱 A HEALTHY PLANET IS A CARBON FREE PLANET.
#Stockholm50 #FridaysForFuture @Riseupmovt @FFFMAPA @eve_chantel",1
18365,"A true winter day AND sunshine here we go for the vigil 10 to 12 #ParisAgreement #FridaysForFuture #twiff 2022-01-21, 4 people, Berlin, Germany ping @FFFMapCount https://t.co/ujmGYuz0oj",1
18366,@Just8garlic #BeautifulBritishColumbia coastal rainforest protects the Arctic. They’re cutting it for pellet stoves! #ClimateEmergency #StopLoggingOldGrowth #SaveOldGrowth #OldGrowthForest @SaveFairyCreek #IPCC #FridaysForFuture #GreenEnergy https://t.co/Z2HhuxtODs,3
18369,"On  Sept 23 we will join #FridaysForFuture for a mass mobilization in downtown Toronto, to demand immediate climate action. On this day people will be striking in cities across the globe under #PeopleNotProfit
Will you join us? https://t.co/0VesvO1vcc",1
18371,"“Time spent among trees is never time wasted.” Happy #earthday 

#earthdayeveryday #climateaction #climateemergency #climatechangeisreal #climatejustice #treestreestrees #conservation #PeopleNotProfit 
#FridaysForFuture
#ClimateAction
#ClimateEmergency 
#ClimateCrisis https://t.co/3McYhGbmeF",3
